Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual
166146,245e0412-8c97-458a-b4d9-7d41e7664b0f,,,,,,F,,C,2018-09-05 00:00:00,12
176810,35eedbd7-9ffc-4700-9b49-cb68f5202af3,,,,,,F,,C,2019-11-04 00:00:00,7
171443,4008b5f2-d231-4659-8253-ddb4bb95b132,,,,,,M,,C,2017-09-04 00:00:00,10
177627,f7316d51-b670-4e84-bf7e-2a94ff71812d,,,,,,F,,C,2018-09-05 00:00:00,11
174739,17f64185-0278-423b-8e80-4308cf0975a5,,,,,,F,,C,2017-09-13 00:00:00,9
248052,41653bb4-888a-41a8-b098-f75f650718a1,,,,,,F,,C,2015-09-04 00:00:00,9
197841,67d867b7-b0bc-49b9-9ad1-4d44d05375b4,,,,,,F,,Leaver,2015-09-04 00:00:00,Leaver
157717,8b925c19-d8db-4632-876b-63fe970cb14d,,,,,,M,,C,2019-09-04 00:00:00,12
178153,7f23f82b-9ca7-44ce-864b-3ce14f55eace,,,,,,M,,Leaver,2018-09-04 00:00:00,12
182646,13575f8f-438e-4266-aa30-5d118ecadfce,,,,,,F,,Leaver,2017-09-06 00:00:00,Leaver
205218,690eb3de-2803-4741-91dc-f0749e224d84,,,,,,F,,C,2013-09-05 00:00:00,10
147592,23c1ca31-8343-4442-90be-7f9a6e8a7b94,,,,,,F,,M,2017-09-06 00:00:00,12
199859,6865753d-cff4-4f48-9e17-34c621241cc0,,,,,,M,,Leaver,2020-09-02 00:00:00,8
192401,24f694a9-4dd7-401c-bec0-9877e731cbe9,,,,,,F,,C,2018-09-06 00:00:00,7
166783,bd63aff3-7b88-4bd9-8d86-9b3e5f1804af,,,,,,M,,C,2016-09-01 00:00:00,9
229320,47252e76-23f9-4ba9-b243-295ad3458da9,,,,,,F,,C,2018-09-25 00:00:00,8
213779,b2e5c0bf-132d-4af7-8473-66fcc81eb4d1,,,,,,M,,C,2018-09-03 00:00:00,7
209433,a2ad26f1-6c04-4c2a-a26e-5d8d178af76b,,,,,,M,,C,2016-09-05 00:00:00,8
164605,93a90c3b-f856-42ba-9ea1-95f0fe455a33,,,,,,F,,C,2013-09-01 00:00:00,10
109827,90e1e517-61dd-4b67-b7a9-3405634d8f04,,,,,,F,,C,2019-09-04 00:00:00,Leaver
244137,3a34f90c-71af-4003-b5a3-78fcae49070c,,,,,,F,,C,2017-09-05 00:00:00,11
201500,c6e0d6fe-a986-41b3-9f34-168d3ec20d85,,,,,,F,,Leaver,2016-09-05 00:00:00,7
202428,76c84b04-5211-4dbf-a27c-488df94a3469,,,,,,F,,C,2020-09-03 00:00:00,9
117335,0c681e4f-b77f-48c5-a3c6-36e27cd2d07b,,,,,,M,,C,2019-09-04 00:00:00,8
207157,db076553-0e05-4c12-a05f-c946aaa83af9,,,,,,M,,C,2018-09-07 00:00:00,8
204893,ed328f75-620a-4b27-9d53-f064b199eecf,,,,,,M,,C,2020-09-03 00:00:00,8
147048,57cafe8a-c2fd-431b-90b6-405ea412cae0,,,,,,M,,C,2013-09-04 00:00:00,11
144518,d52e0789-edae-4996-99d6-90674f9367ee,,,,,,F,,C,2020-09-04 00:00:00,12
195779,c61483f0-350d-46b8-9eb4-103e3e1f25a0,,,,,,M,,C,2016-09-05 00:00:00,Leaver
206721,b8514705-bdec-48cf-8513-b57bd559dc46,,,,,,F,,C,2020-09-02 00:00:00,11
147602,4347f8b7-e4b1-40f2-bf68-709be423292b,,,,,,M,,Leaver,2018-09-03 00:00:00,Leaver
165311,f5aa0ee9-8ac7-4972-821b-1d00d38f47c7,,,,,,M,,Leaver,2016-09-05 00:00:00,9
195366,507edb61-89ae-472d-b421-80e689b5e7a2,,,,,,M,,Leaver,2020-09-03 00:00:00,9
214711,afea7c94-11f6-4525-ba3b-c4e10d01e2da,,,,,,M,,Leaver,2018-09-06 00:00:00,9
201306,dc09d24a-f407-44ae-a745-82f4b2c0863b,,,,,,F,,C,2018-09-05 00:00:00,11
189793,f144ece3-222a-489a-9cc6-bf3e5b6848ca,,,,,,M,,C,2016-09-05 00:00:00,12
250830,b904c0e3-6c19-41df-bab2-8e1b17160986,,,,,,F,,C,2019-09-04 00:00:00,7
193056,9f85b45a-393d-45bd-83a6-bb7eefe114f7,,,,,,M,,C,2013-09-04 00:00:00,10
249008,b3e27096-480d-47ce-bf72-4b29b9ed4279,,,,,,M,,C,2018-09-03 00:00:00,8
214625,a0a3253a-4df6-47ed-8b37-ff2d5b54fba6,,,,,,F,,C,2016-05-12 00:00:00,7
194963,c86971c3-c876-4db5-9546-5be09fb06fce,,,,,,M,,Leaver,2017-09-05 00:00:00,11
219418,a5165631-45d5-47cc-94ec-f761328291b8,,,,,,M,,C,2019-06-11 00:00:00,10
193402,ca8c7a58-6f12-4546-affe-9878d55dd6a3,,,,,,F,,C,2018-09-07 00:00:00,11
212715,6fc580c7-4410-4dea-be52-3fb80e2d1134,,,,,,F,,C,2018-09-06 00:00:00,7
230201,b952ef13-81c3-4570-976e-9d50acb0d28e,,,,,,F,,C,2020-09-03 00:00:00,9
204821,5df96724-128d-41e1-bc61-36d0373537fa,,,,,,F,,Leaver,2017-09-06 00:00:00,8
194114,19e51e4c-e0d5-4a51-8847-5b5afaae746c,,,,,,F,,C,2017-09-06 00:00:00,10
158006,573171dd-2c9c-47bf-aae5-772a8a13eb10,,,,,,F,,C,2016-09-01 00:00:00,12
191243,2ed851ff-f494-48a2-8c98-5ca94c31098d,,,,,,M,,C,2020-09-03 00:00:00,12
233977,1457843b-7040-42e4-9980-a0efdf94c762,,,,,,F,,C,2020-09-03 00:00:00,10
210093,5089a8e6-b410-4f92-94e8-ec7fc2eee481,,,,,,M,,C,2019-09-04 00:00:00,9
95136,6428e1f6-bb24-45fb-bea3-3752dca045a5,,,,,,M,,Leaver,2015-09-01 00:00:00,7
149941,ce3c2239-b06c-4284-b9c7-8b64c3bbc798,,,,,,M,,C,2017-09-06 00:00:00,Leaver
146589,8f905174-6089-4be2-8d5c-e2197fbbf8cd,,,,,,F,,C,2016-09-05 00:00:00,8
217422,12815475-a26f-4570-bbd4-d107c2d6a389,,,,,,M,,Leaver,2017-09-04 00:00:00,8
154895,d9d995cf-d031-4196-b414-6a80e69d69f6,,,,,,M,,Leaver,2019-09-01 00:00:00,Leaver
181807,93c470eb-8b57-402f-aff2-3c9b3010017a,,,,,,M,,C,2017-09-04 00:00:00,12
111093,dda5303d-c9d8-4fe0-9d3c-b034aadbd486,,,,,,M,,C,2020-09-03 00:00:00,Leaver
223430,74a0833d-253c-467a-993e-d36743e359ff,,,,,,M,,C,2013-09-03 00:00:00,10
184050,a7cadb49-094f-4b89-8735-87d5ae825428,,,,,,F,,C,2013-09-03 00:00:00,11
159173,aa15769c-3af2-48d4-bb13-16ad6b555731,,,,,,M,,C,2016-09-05 00:00:00,Leaver
177837,8ccaa439-5d2b-4755-9b5c-ce61558e25ca,,,,,,F,,C,2020-09-03 00:00:00,7
206010,d3023ada-dfbe-485e-9262-0937f8e8f47b,,,,,,F,,C,2017-09-06 00:00:00,8
196640,41986a6e-563c-40b9-b3bd-0815d2df0b16,,,,,,M,,Leaver,2016-09-05 00:00:00,Leaver
186053,34f92cbc-524d-4a50-b78f-92c0f85c1e58,,,,,,F,,C,2016-09-05 00:00:00,Leaver
233939,34c074d6-4b9a-46a7-ae63-cf9d29fe8f57,,,,,,F,,C,2019-09-02 00:00:00,10
245007,da247aa1-c607-44fd-8839-b4089ebecf16,,,,,,M,,C,2020-01-27 00:00:00,11
165068,b3e99caf-dc31-4367-bf48-e789fe1f3bf5,,,,,,F,,C,2015-09-04 00:00:00,7
189662,03a389c8-95e2-4e14-8054-b04ad83290a5,,,,,,M,,C,2015-09-03 00:00:00,Leaver
161707,dcfb8cc0-8a54-4367-8bb8-0281329d400f,,,,,,F,,C,2015-09-14 00:00:00,8
177394,ad3d62ca-9b26-4246-adf9-e3eb168e3387,,,,,,M,,C,2018-09-05 00:00:00,11
167224,ac720041-490e-48df-821f-a78e2e17c536,,,,,,F,,C,2019-09-04 00:00:00,8
174941,684fc049-1c8a-4130-895d-0a81f73cdc6f,,,,,,F,,C,2017-09-05 00:00:00,11
232100,dbdd560a-b683-43aa-b936-123005fc2c7e,,,,,,M,,Leaver,2020-09-02 00:00:00,10
202516,7bf4bdcf-95f5-4173-be71-9497d4396dda,,,,,,F,,C,2017-09-04 00:00:00,9
164954,d8e54a28-35e6-47f1-b0fa-799df3759acb,,,,,,M,,C,2019-09-03 00:00:00,7
198338,18e63bcd-418c-4737-8eec-43df1f8cc6dc,,,,,,M,,C,2016-09-05 00:00:00,Leaver
225952,3c99be00-c8ce-4054-ad73-2f6dfd6abc0f,,,,,,M,,Leaver,2015-09-02 00:00:00,7
146746,90b9f9ab-9fef-4ec1-b1c3-2b339788cabc,,,,,,F,,C,2018-09-07 00:00:00,7
206187,6c669251-c317-4f32-8108-61ae2fb860ca,,,,,,M,,C,2019-09-03 00:00:00,7
181240,d9d995cf-d031-4196-b414-6a80e69d69f6,,,,,,F,,C,2015-09-04 00:00:00,11
207174,4f2ff843-3fb1-4d70-a6c0-69cd78ecc319,,,,,,M,,C,2016-09-05 00:00:00,Leaver
192997,195a0a2c-e058-46ee-932a-6b72a561398a,,,,,,F,,C,2016-09-01 00:00:00,10
193381,bbf97d61-5d10-4c1d-8bcc-5d0148d9c727,,,,,,F,,C,2017-09-06 00:00:00,10
209557,0e24b5cd-1a5b-44d8-84db-6e10fb19fc20,,,,,,F,,C,2019-09-04 00:00:00,Leaver
221951,0dcaa649-b334-4f8e-acc5-58004e5070e3,,,,,,M,,C,2016-09-05 00:00:00,11
191588,36a8a626-4b89-4116-bdec-cbcdfd85fac6,,,,,,M,,C,2019-09-04 00:00:00,7
193898,70966015-213f-476e-b860-51fb970aa744,,,,,,M,,C,2020-09-28 00:00:00,7
244850,e9c8157e-1b4b-40e9-ac30-44d7a8614131,,,,,,F,,Leaver,2020-09-03 00:00:00,9
215856,cd28d170-2d8e-437b-a691-209b3874abd5,,,,,,M,,C,2020-09-04 00:00:00,10
177823,e8c7bb54-41c1-4ed1-87b9-eb826eae5d95,,,,,,F,,C,2018-09-05 00:00:00,10
194462,be931150-2b7e-4e11-9739-99917d78a18c,,,,,,M,,C,2020-09-03 00:00:00,7
243154,462a204d-e37e-416b-aa58-d757e678688c,,,,,,F,,C,2018-09-10 00:00:00,11
252323,d52f6949-1c77-4f50-82be-88e901e380b0,,,,,,M,,C,2019-09-04 00:00:00,Leaver
207301,5835fb02-5d8b-43c1-938b-df46d143ed1f,,,,,,F,,C,2015-09-03 00:00:00,9
167007,6fef0748-8e71-4f5b-a394-995d123dbfa6,,,,,,F,,C,2017-09-06 00:00:00,Leaver
207728,90ffb100-3e4d-4b44-96d8-72dda80dfd5b,,,,,,M,,C,2017-09-05 00:00:00,Leaver
170350,414daeda-4787-4819-b792-1abf60a364a8,,,,,,M,,C,2016-09-05 00:00:00,8
212973,a9a4869f-b1c6-4728-8588-a7aa6bec7569,,,,,,M,,C,2016-09-05 00:00:00,8
192394,c858a90a-1390-45c8-861d-c920c54d8c5c,,,,,,F,,C,2018-09-04 00:00:00,8
194066,a69da48f-4023-4112-9d58-d768546daed1,,,,,,F,,C,2015-09-01 00:00:00,8
195284,6f9156f0-d508-4ec3-b122-198a548d64b4,,,,,,M,,M,2016-09-01 00:00:00,Leaver
173769,338a8673-1c4e-4dbf-919e-07f6e64fc1ed,,,,,,F,,C,2020-09-03 00:00:00,Leaver
182841,b05e84a7-d4c9-4098-9026-cf282d7b7d47,,,,,,F,,C,2018-09-05 00:00:00,11
122136,d9a27751-f387-4c82-9f7a-fc93e542e64b,,,,,,F,,C,2016-09-02 00:00:00,12
261145,d15378bf-5234-48b7-8e47-2f924d6fab97,,,,,,F,,C,2020-09-02 00:00:00,10
138191,1ac5e3e5-2886-4a56-bbda-b47bcc4b4ad8,,,,,,F,,Leaver,2020-09-03 00:00:00,Leaver
209116,9a448d0e-edd4-4391-a4e2-8e5a0f813a63,,,,,,M,,C,2016-09-02 00:00:00,8
176738,3164c464-feee-4ff7-a771-0e9205525aea,,,,,,F,,C,2016-09-01 00:00:00,10
172612,60b1a63d-348a-4719-915f-181a0c80692c,,,,,,M,,C,2018-09-07 00:00:00,11
236018,4e8dd1f1-9c96-42dc-9578-ee1db8564b12,,,,,,M,,Leaver,2018-09-06 00:00:00,9
147108,eaf0fd60-c370-40f7-a07a-64adc840ad2c,,,,,,M,,C,2019-09-04 00:00:00,Leaver
161249,551440db-6d53-47f9-a54e-d58df8a3f94c,,,,,,M,,C,2020-09-01 00:00:00,Leaver
200050,c3397dfa-a056-44f6-93ea-1507f07ad1e8,,,,,,F,,C,2015-09-04 00:00:00,8
149977,be96b3f4-b974-49cb-b6c0-1048a175156c,,,,,,F,,C,2019-09-04 00:00:00,8
153480,6661cd39-78c4-4f79-adf5-f7fd945119d1,,,,,,M,,C,2020-09-03 00:00:00,10
176542,2e61cf4d-a5ad-4313-a1d5-84b7eacd135f,,,,,,M,,C,2017-09-04 00:00:00,10
189870,d00b6ab3-422f-43df-8392-0c463562c6a1,,,,,,F,,C,2017-09-06 00:00:00,10
146655,08ced467-5b58-424d-9286-c1fea3b54fc0,,,,,,F,,C,2020-09-03 00:00:00,10
196369,9e35e597-cdef-4f27-a247-3bf37c13c0cd,,,,,,F,,C,2016-09-01 00:00:00,11
178722,4e73368c-31d5-475c-adf1-b233bbf5b9dd,,,,,,F,,C,2016-09-02 00:00:00,12
153821,f1bc33ce-944d-41d1-9f5d-ea4d0868573d,,,,,,F,,C,2017-09-04 00:00:00,7
189331,c568a44b-6b00-44f5-bdd9-ca0a42e776e4,,,,,,M,,Leaver,2015-09-03 00:00:00,9
163372,f5dab233-969a-4827-9584-2e3be6ffb740,,,,,,M,,C,2020-09-03 00:00:00,8
164676,2aad3540-fc86-426b-8b2f-1ed4ab91ec76,,,,,,F,,Leaver,2019-09-04 00:00:00,Leaver
234449,77011aaf-5dff-4c3a-9a0e-953ce050fd1e,,,,,,M,,C,2016-09-05 00:00:00,9
191794,7c7d3829-d453-48ac-a31f-d92f141d5875,,,,,,M,,C,2017-09-04 00:00:00,10
228563,09f76df4-11aa-411f-9c09-d8f66e2cdcc1,,,,,,F,,C,2018-09-10 00:00:00,11
141944,ab4ea1d6-1a4e-4495-a0e4-32932cb9a4fe,,,,,,F,,C,2015-09-01 00:00:00,11
204825,343759f3-a3ee-4c1b-9d8c-f229f8ffd94c,,,,,,M,,C,2020-09-03 00:00:00,Leaver
164220,e14ccea9-fadb-4626-b44a-bedd6b30377b,,,,,,F,,C,2019-09-09 00:00:00,11
181245,b8a46c5a-a0cd-466d-a0eb-5f59667f6a75,,,,,,M,,Leaver,2020-09-01 00:00:00,Leaver
152529,2c89bbbb-119f-47e9-9486-d5ce9fa205c5,,,,,,F,,C,2018-09-06 00:00:00,11
179374,fa476453-fc47-4548-9bb7-1ec6baa35b6e,,,,,,F,,C,2018-09-07 00:00:00,10
187587,cf4ea029-1271-4f06-90ac-c532d84f4fdc,,,,,,M,,C,2019-09-01 00:00:00,12
206311,dfe2d626-ac01-4b5b-8843-c71295e37bc6,,,,,,F,,C,2020-09-01 00:00:00,12
137597,24bf724d-71c4-427f-9bc3-7f94924317ff,,,,,,M,,C,2020-09-02 00:00:00,12
235190,e403cce1-7236-448e-a113-e005305ab190,,,,,,F,,C,2019-09-02 00:00:00,10
187927,6bcd51dc-e581-47c4-9e22-148d6b1dbdf0,,,,,,F,,C,2015-09-04 00:00:00,7
189126,decf9632-ee39-4e2d-b773-3e84a9b00002,,,,,,F,,C,2015-09-04 00:00:00,9
174831,7687ea61-b609-4ab2-959a-f7cecf472c28,,,,,,F,,C,2018-09-01 00:00:00,10
243410,41a3040b-cf62-43fb-9c7b-fa5df91164ea,,,,,,F,,C,2020-09-02 00:00:00,9
203038,b7008ff3-de3a-49ce-9e7b-4c71268c0cfb,,,,,,F,,C,2018-09-03 00:00:00,10
204343,af78b881-0d74-4b6e-9965-b4616bdc3df7,,,,,,F,,C,2018-09-07 00:00:00,8
154878,318f4a6f-7ffa-4d44-90b3-8437d039d367,,,,,,F,,C,2016-09-05 00:00:00,9
148809,cb013522-3943-47ad-ba2d-62aae43c1d44,,,,,,M,,C,2020-09-21 00:00:00,7
224259,2c93c336-fb22-408d-8bbd-fbb74131c353,,,,,,F,,C,2016-09-05 00:00:00,7
196947,0fe740cb-9ae5-468a-878f-34ee2bfaa305,,,,,,F,,C,2016-09-05 00:00:00,12
144521,94765cfd-8829-40c3-9ba7-db86081ef1fc,,,,,,F,,Leaver,2016-09-05 00:00:00,Leaver
226925,506d0447-6575-4aa1-83f8-9f0f37021344,,,,,,F,,C,2015-09-01 00:00:00,10
178590,6a6b8eba-4be2-4b31-83fe-3e566246b011,,,,,,M,,Leaver,2020-09-01 00:00:00,9
213236,00fb9bd0-607e-4ae0-860c-cf1cc6eb255c,,,,,,M,,C,2020-09-03 00:00:00,9
188024,d5361189-4497-4abb-a4f6-541bbc920e0e,,,,,,M,,C,2017-09-06 00:00:00,12
185113,afcb7eb6-c54e-4c32-9a2f-0b223b623a9c,,,,,,M,,C,2015-09-02 00:00:00,11
191358,748b8205-ea4f-4bf7-a25d-e2a87b114d9c,,,,,,M,,C,2015-09-03 00:00:00,10
187218,06e9a4b6-ebce-4a1d-b66a-1cfcdfb106dd,,,,,,M,,Leaver,2017-09-01 00:00:00,10
208601,3f635fc5-32ad-40ad-8aff-f03dc6635970,,,,,,F,,C,2019-09-04 00:00:00,12
216311,74b52af0-c8c8-4ec2-a2e5-3c3699cf642b,,,,,,M,,C,2020-09-03 00:00:00,11
211740,61a1a62c-d193-4694-9d43-4e16798562fb,,,,,,F,,C,2019-09-04 00:00:00,8
143516,f344519b-415b-46f9-87ac-0f3e0848b13b,,,,,,F,,C,2015-09-03 00:00:00,9
190209,b7418ab1-1f58-4340-8da7-5465c28aed7e,,,,,,M,,C,2013-09-03 00:00:00,Leaver
143048,fa579538-aba3-4ac7-bda1-815badf5767f,,,,,,M,,Leaver,2020-09-03 00:00:00,7
169068,a4140ebe-362f-4066-9715-9641a1157d97,,,,,,F,,C,2017-09-01 00:00:00,9
150752,624f30cc-0b50-4a30-9e1a-7d0e25e5f706,,,,,,M,,C,2013-09-04 00:00:00,7
192688,959c7b88-3040-447c-b280-4d28a13e6435,,,,,,M,,C,2016-09-05 00:00:00,9
210215,470aa9e8-c440-4483-8e52-8fcb052878cf,,,,,,M,,C,2019-09-04 00:00:00,10
194066,6312aae7-237a-43b4-8643-bcfe4c504d5b,,,,,,M,,C,2018-09-06 00:00:00,12
171747,a0e8570e-68a6-4fb6-9009-7e681a55f172,,,,,,M,,C,2018-09-06 00:00:00,9
228412,434535bc-15ba-4be5-a2d4-adcdfca960e0,,,,,,M,,C,2015-09-04 00:00:00,7
177734,3b03b996-0b39-4415-b1ba-cc423cd67cdb,,,,,,F,,Leaver,2020-09-03 00:00:00,9
158551,3b8369bf-60fe-4638-ab51-63b4511efaa6,,,,,,M,,C,2016-09-01 00:00:00,10
175724,df78724d-a7fb-450a-ab22-a282fb76c2c1,,,,,,M,,C,2013-09-05 00:00:00,12
186915,d81118a0-25ef-49f2-92a4-408d959938cd,,,,,,M,,C,2018-09-06 00:00:00,9
161516,d69b8c93-34cd-4012-a15c-9e5ac217dbdf,,,,,,M,,C,2015-09-01 00:00:00,Leaver
158346,82564075-5391-486f-9d6f-c69ecade46a4,,,,,,F,,C,2017-09-04 00:00:00,11
178083,71f89b27-53d6-4d9e-b584-5a3064caa3bb,,,,,,F,,Leaver,2018-09-05 00:00:00,12
201964,225ede34-27b1-47da-bc1f-902403cd9752,,,,,,M,,Leaver,2017-09-06 00:00:00,Leaver
209679,cfb6c780-b1c2-430f-ba44-913bce1ace56,,,,,,F,,C,2017-09-05 00:00:00,7
192101,2d969ecc-0dcc-45aa-a4ce-fee990dc7678,,,,,,M,,C,2019-09-02 00:00:00,11
167229,77aff0d5-ca98-4d30-9d2a-e2a5b1b102d6,,,,,,F,,C,2018-09-05 00:00:00,8
189963,e305895a-5e0b-40f4-b42d-07653907a188,,,,,,M,,C,2019-09-04 00:00:00,11
219337,65795784-e049-46e1-b667-d23cc81080fb,,,,,,F,,C,2017-09-06 00:00:00,7
230952,11308160-78d6-42b7-91a8-ff8b9b870411,,,,,,M,,C,2020-09-02 00:00:00,10
200383,d3f79424-0e18-47a9-8537-627beae9ee88,,,,,,M,,C,2020-09-02 00:00:00,10
129429,997d6c98-9834-4f9c-a07f-396cfb61deff,,,,,,F,,C,2018-09-06 00:00:00,9
166326,6fd2024c-13fe-474b-9a58-6adb6af987ba,,,,,,F,,Leaver,2013-09-01 00:00:00,10
224486,bbd2c6b2-1097-4c9a-aa4e-c70103945682,,,,,,M,,C,2015-09-03 00:00:00,10
147366,e528fa0a-8475-42c4-a345-b104c5e046f9,,,,,,F,,Leaver,2020-09-11 00:00:00,12
176590,665b3d19-fe43-423b-b57a-718cc8d2d01c,,,,,,M,,C,2015-09-01 00:00:00,7
133216,b99dbc0d-fa89-4225-a25c-4b5ae0fa8aff,,,,,,M,,C,2012-09-04 00:00:00,7
204472,9f1bbfdd-58cc-4d87-9bc2-6e84e727a3f4,,,,,,M,,C,2019-09-04 00:00:00,9
191261,fc553ecc-f2d1-4ab0-88ec-def3026633c9,,,,,,M,,C,2016-09-05 00:00:00,12
161628,f5dab233-969a-4827-9584-2e3be6ffb740,,,,,,F,,C,2019-09-04 00:00:00,11
177278,94399edd-84f4-444d-b461-b05328dc9364,,,,,,M,,C,2018-10-16 00:00:00,12
248154,6323fbd6-291c-46ec-bab5-c0c8cdfe5656,,,,,,F,,C,2018-09-06 00:00:00,10
148266,3a400cd2-6a25-450f-8213-e7502dc5b3e4,,,,,,F,,Leaver,2020-09-04 00:00:00,Leaver
203086,0240dba8-d7bd-4fc4-b4aa-1b58e349f774,,,,,,F,,C,2019-09-03 00:00:00,10
186654,6d786d21-4485-40dc-a2ba-31bb8fc63e10,,,,,,M,,Leaver,2017-09-01 00:00:00,12
178315,f5b12e66-6f98-4c69-99a0-a3d092975be3,,,,,,M,,Leaver,2018-10-01 00:00:00,8
196953,d3aaa5f9-247f-46d2-a68e-8668bcb88caa,,,,,,M,,C,2019-09-04 00:00:00,7
152139,2ae14417-e49d-40c4-8b91-189e4402944d,,,,,,F,,C,2020-09-07 00:00:00,10
154042,aeefb917-384d-4a91-ba59-784060d3c979,,,,,,M,,C,2018-09-01 00:00:00,7
187654,64583e39-f810-4cd1-8c2a-ccd67966f72d,,,,,,F,,Leaver,2017-09-01 00:00:00,11
181443,c1dba315-69a2-470b-b64c-b1283269ea7c,,,,,,F,,Leaver,2020-09-03 00:00:00,7
220316,3fe54b35-3ef7-4429-92a5-113bd404a918,,,,,,M,,C,2014-09-01 00:00:00,8
169211,3052178f-0708-4590-9fc6-445257689c87,,,,,,M,,C,2016-09-01 00:00:00,9
208746,63fcd85b-9ac1-4b13-b565-0a38d1634363,,,,,,F,,C,2018-09-25 00:00:00,12
232801,8a6d8a55-8a1d-4ff1-b478-33017f686cfa,,,,,,M,,Leaver,2020-09-01 00:00:00,9
164039,69382029-6612-4c8c-b850-12493c3e0ab5,,,,,,M,,C,2020-09-03 00:00:00,11
190405,47133860-b039-4cfb-91b0-86ebdef12fe5,,,,,,M,,C,2020-09-03 00:00:00,9
196319,7a13a0e7-7612-4963-99c6-c8f8abcb2e48,,,,,,M,,Leaver,2018-09-13 00:00:00,12
199861,90f1711d-aff4-4c2a-97f6-8278b118e56d,,,,,,F,,C,2018-09-01 00:00:00,12
174946,0411e968-c2d3-4b50-8e4c-28c06f23c5ae,,,,,,F,,C,2017-09-04 00:00:00,Leaver
178415,f33038c8-be87-4334-a927-c6c785d04f40,,,,,,F,,C,2018-09-03 00:00:00,9
185435,8d540008-355b-4d14-bc00-60242c442612,,,,,,F,,Leaver,2015-09-03 00:00:00,Leaver
267240,561e8225-8564-4611-836b-9179cf32114d,,,,,,F,,C,2018-09-06 00:00:00,9
192626,d8b77194-0429-4d1f-9e59-962fd4d5b122,,,,,,F,,C,2020-09-02 00:00:00,11
186318,a1235e7b-ab5c-4210-a648-9885695591e2,,,,,,M,,C,2018-09-25 00:00:00,7
193162,fc7dffea-7812-4318-b7bf-1a9b1d78fed6,,,,,,M,,C,2019-09-03 00:00:00,9
177311,47b4ed82-1a0c-4534-b731-8116d7887df2,,,,,,M,,C,2018-09-05 00:00:00,7
200899,2962491c-13e5-47d4-b088-4ba663b935bd,,,,,,M,,C,2013-09-05 00:00:00,10
219538,227554d0-1610-4865-9926-cd52de23c012,,,,,,M,,C,2020-09-02 00:00:00,Leaver
216106,53a91b5e-6187-4bfa-b433-e078d07329a8,,,,,,F,,Leaver,2018-09-01 00:00:00,8
153623,0f587b5f-d1a6-4998-ad0c-d2460a3103fe,,,,,,M,,C,2018-09-05 00:00:00,9
155084,f1348223-1c0a-49ba-9021-7541b1d53d21,,,,,,F,,C,2017-09-01 00:00:00,12
165848,d022cf5a-b164-4a94-8f94-62cbeb16f284,,,,,,M,,C,2018-09-07 00:00:00,7
224593,ede8a094-13b4-488a-a01d-a0715a2a1f60,,,,,,M,,Leaver,2016-09-01 00:00:00,10
165109,7b7d0b10-1294-49b1-a0a1-9a6d7b2e149d,,,,,,F,,C,2016-09-01 00:00:00,9
197684,af3ce780-c419-47df-ba35-fe6399823b96,,,,,,M,,C,2017-09-04 00:00:00,Leaver
180764,a459c270-0f0f-4f8c-a021-2f7432ed69ed,,,,,,F,,C,2018-09-05 00:00:00,12
216662,f4275bad-6550-4779-8dbb-6d42b2fc538b,,,,,,M,,C,2017-09-06 00:00:00,8
175578,07d24e74-c36b-4ecf-a725-ba3cdbc4e7f4,,,,,,F,,C,2019-09-04 00:00:00,9
199551,be5662d4-d44b-4462-966a-89ef63daf03c,,,,,,F,,C,2018-09-07 00:00:00,12
204012,eab9ffea-7cad-4fe3-b7fd-b216100679ba,,,,,,M,,Leaver,2016-09-05 00:00:00,9
214834,b42ccd91-1313-41cd-9bbc-6ece70bc03d7,,,,,,F,,C,2013-09-05 00:00:00,11
118340,692468c2-277e-4bde-a069-f3f0933cfff8,,,,,,M,,M,2015-09-01 00:00:00,Leaver
169668,4073d76f-79da-4798-b28b-41a87d074104,,,,,,F,,C,2020-09-04 00:00:00,11
164110,6f3fcee3-679d-4c88-8872-b786898112f0,,,,,,F,,M,2018-09-06 00:00:00,12
159875,65da298c-5f81-491c-9a7a-fea889c1cfc4,,,,,,F,,C,2016-09-01 00:00:00,8
133029,7962a6a9-1c36-4f19-b603-7e576339ffdc,,,,,,F,,Leaver,2020-09-03 00:00:00,8
119814,ae17fd24-322a-489c-af93-253bfbf0956c,,,,,,F,,C,2020-01-07 00:00:00,7
180184,6364d17b-4cfc-44dd-b437-31fffce03e2a,,,,,,M,,Leaver,2018-09-25 00:00:00,12
209155,d4bf3c0c-7bea-4969-a520-af12684a2943,,,,,,M,,Leaver,2020-09-01 00:00:00,Leaver
134162,1cf96f9d-3ab6-4085-b28f-ca9a3df27cbd,,,,,,M,,C,2020-09-11 00:00:00,Leaver
177643,3d78716f-e95b-4639-9d37-b52f8779c08e,,,,,,F,,C,2016-09-05 00:00:00,11
210185,70cadc28-a5ef-4f77-a417-4d6f2c655702,,,,,,F,,C,2016-09-01 00:00:00,12
174936,c15a508d-d46e-4519-ba83-d803634a62f4,,,,,,F,,C,2019-09-04 00:00:00,7
239249,47f8cb92-200a-4220-8072-93441e7d7053,,,,,,M,,C,2019-09-04 00:00:00,9
178704,ae37a49a-8360-45e4-b875-67dde2c4f1e4,,,,,,F,,C,2020-09-01 00:00:00,10
