Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
214785,b156a12c-4cb1-4aeb-b792-8024df477c1d,,,,,,M,,C,2017-09-05 00:00:00,12,127,2,,,,,,,,,,8,
170247,f69e2c86-4f54-489e-8f91-38fa253b32f4,,,,,,M,,C,2018-02-02 00:00:00,11,118,,,,,,,,3,,,,
204387,317c7140-84ef-4002-8fb8-e152e3f2efaa,,,,,,F,,Leaver,2016-09-01 00:00:00,11,140,,2,,,,,,,,,,
239932,0100e78a-8e0a-40d7-9030-0aeccae32bb9,,,,,,M,,C,2017-09-06 00:00:00,8,137,10,1,,,,,,3,,,,
171913,c65f5d75-a3aa-4e97-951b-e757dbb69c84,,,,,,F,,Leaver,2017-09-06 00:00:00,11,139,,1,,,,,,,,,,
234971,bb8ac416-7a16-4994-92b7-0458edd458dc,,,,,,F,,C,2015-10-12 00:00:00,8,133,9,,,,,,,,,,,
231768,862406a6-99ac-49bd-816a-6dc298fa15b3,,,,,,M,,C,2018-09-07 00:00:00,11,110,,3,,,,,,,,,,
161524,c403080b-9fc6-448a-a672-cba7c047bc48,,,,,,F,,Leaver,2016-09-05 00:00:00,12,99,,,,,,,,,,,,
189506,6ef9511a-5323-4d0e-8f3f-2e63a02fa4f3,,,,,,F,,C,2017-09-04 00:00:00,Leaver,130,3,1,,,,,,,,,,
198584,b0deea05-879f-4bb9-8894-59f289fc0b12,,,,,,M,,C,2017-09-04 00:00:00,7,138,9,,,,,,,,,,,
148013,740ce3ea-9602-49e3-ad9a-d7501bafeff9,,,,,,M,,C,2018-09-07 00:00:00,7,129,2,,,,,,,,,,,
158743,7653ca97-481e-40c0-9ea2-8cedd4f8a25c,,,,,,M,,C,2019-09-02 00:00:00,Leaver,122,6,1,,,,,,,,,,
265292,85610ee9-6244-4f54-89c4-0facc6d43b5a,,,,,,M,,C,2016-09-05 00:00:00,7,137,9,1,,,,,,4,,,,
258169,98a040d9-3417-4e67-8d9a-419b615d19f3,,,,,,F,,C,2008-01-15 00:00:00,9,144,,,,,,,,,,,,
162462,6786cdd1-4135-45ca-89d8-0507117a1589,,,,,,F,,C,2017-09-06 00:00:00,8,134,,2,,,,,,,,,,
164797,6323fbd6-291c-46ec-bab5-c0c8cdfe5656,,,,,,M,,C,2018-07-03 00:00:00,7,136,,,,,,,,2,,,,
164699,e6414301-48d3-46a2-9c69-a21db6f5d7cd,,,,,,F,,C,2019-09-12 00:00:00,Leaver,114,4,,,,,,,4,,,,
231145,ff77ef5e-fbc7-4210-8c60-567d455cc387,,,,,,F,,C,2015-09-04 00:00:00,10,137,,,,,,,,,,,,
166047,a4be52f0-3006-402e-a514-54d6cb20b3fb,,,,,,M,,C,2017-09-06 00:00:00,9,135,,2,,,,,,,,,,
182649,dab581e3-6cfa-4c9b-86aa-97d6896c3757,,,,,,F,,C,2019-09-01 00:00:00,10,140,,,,,,,,,,,,
232206,5acc8e7a-fd86-419f-ae4a-d8ce96a92738,,,,,,F,,C,2018-09-03 00:00:00,9,122,,1,,,,,,,,,,
218258,ff844566-3bc5-41aa-955a-bb1c07cac9d2,,,,,,M,,C,2019-09-03 00:00:00,9,131,9,,,,,,,,,,2,
181399,84dd474e-1204-4c6d-a1e9-fd3fc1da5174,,,,,,F,,C,2017-09-04 00:00:00,7,139,,2,,,,,,1,,,4,
208562,75ec88ee-28ff-4aa8-9757-de2cc7e62f72,,,,,,F,,Leaver,2016-09-05 00:00:00,7,142,10,1,,,,,,3,,,,
229186,c62cc522-8507-448a-9e44-24f32552a3ed,,,,,,M,,C,2019-09-04 00:00:00,9,138,6,,,,,,,,,,,
180079,3aed0008-678c-47ce-972c-9fe699b1996e,,,,,,M,,C,2015-09-01 00:00:00,11,120,14,,,,,,,,,,,
191145,53fe9204-3247-4fe7-b843-c9233414beba,,,,,,F,,C,2019-09-04 00:00:00,8,130,11,,,,,,,5,,,8,
215541,8e5c4140-4948-46a9-b695-aec888cb5bff,,,,,,M,,C,2019-09-04 00:00:00,9,145,12,2,,,,,,,,,,
175863,84e5c148-3dd3-4a9a-aa6a-c5bd73a9606e,,,,,,F,,C,2015-09-03 00:00:00,11,133,11,2,,,,,,,,,,
188267,caa66249-d8af-44c8-a5c6-17f9c20d4969,,,,,,M,,C,2018-09-06 00:00:00,9,138,,,,,,,,,,,,
159626,ea210928-523e-4c07-9f9e-bd5b633af20f,,,,,,M,,C,2015-09-03 00:00:00,10,128,10,2,,,,,,,,,,
97049,df7cc555-63a0-43d2-bf64-c753990c764a,,,,,,M,,Leaver,2016-09-05 00:00:00,8,130,4,,,,,,,1,,,,
215102,799951b3-50c5-41e1-9364-ca51e1386749,,,,,,F,,C,2017-09-06 00:00:00,10,132,,3,,,,,,3,,,,
184874,0209016c-53e2-4af2-9798-329bb1693160,,,,,,M,,C,2019-09-01 00:00:00,11,130,,,,,,,,,,,,
225941,8cff998a-9e21-4a5f-9b9c-c7c3778193d5,,,,,,M,,C,2015-09-04 00:00:00,7,143,3,1,,,,,,,,,,
146573,65bded21-b58b-48eb-9724-7b51ed53d73a,,,,,,F,,C,2019-09-04 00:00:00,8,138,9,3,,,,,,,,,,
201747,0dbf9abb-631a-46ec-9d4a-1652d1f2aaaf,,,,,,M,,C,2017-09-06 00:00:00,9,130,,1,,,,,,,,,4,
165531,e5d9a2fd-540c-417e-83a8-aaa9b7551702,,,,,,F,,C,2019-05-08 00:00:00,9,120,4,,,,,,,,,,,
164307,5601175c-198d-4505-ac71-27d5e5fdd570,,,,,,F,,C,2017-09-04 00:00:00,10,129,1,,,,,,,3,,,6,
78754,34811fc2-f7ef-4a31-8f7a-5a46ce2e3ef9,,,,,,M,,C,2018-09-06 00:00:00,8,121,9,1,,,,,,,,,,
169892,b58f3f68-9f17-4d0c-af1a-d35db27dc2de,,,,,,M,,C,2017-09-13 00:00:00,7,132,8,,,,,,,,,,,
219380,755e062e-aa76-4d81-8a3b-ebe1944ad0d2,,,,,,M,,C,2017-09-06 00:00:00,7,139,2,,,,,,,,,,,
148624,90f0f6cc-9e62-4d58-b389-5dd91542a772,,,,,,F,,C,2017-09-06 00:00:00,7,127,,,,,,,,,,,,
215193,c234aa76-4f91-42fb-a93f-05049ac427bf,,,,,,M,,C,2016-09-01 00:00:00,12,124,,3,,,,,,3,,,2,
175874,78f59ab9-c7d8-4740-ae40-411f4c10144f,,,,,,M,,C,2018-09-03 00:00:00,7,129,4,2,,,,,,5,,,,
193197,8ef17c12-a427-4fe9-b017-e204a66fa2b9,,,,,,M,,C,2019-09-03 00:00:00,11,123,,3,,,,,,,,,,
171101,8af1d296-1d13-4b22-81a2-facf10ce5afe,,,,,,M,,C,2017-09-06 00:00:00,8,134,,,,,,,,4,,,,
142341,f5015596-3fc7-4347-be1b-04e51db874fa,,,,,,F,,C,2019-12-04 00:00:00,9,117,13,,,,,,,,,,8,
164362,3c121b47-699e-4c2f-af71-acccaec29b8c,,,,,,F,,C,2017-09-06 00:00:00,7,118,2,1,,,,,,,,,,
214923,513ec812-2142-486d-93f6-d1257c7bd810,,,,,,M,,C,2018-09-07 00:00:00,Leaver,139,8,,,,,,,,,,3,
169777,2456b686-c0ab-41bb-9474-42fd645200fe,,,,,,M,,C,2019-09-05 00:00:00,7,111,4,1,,,,,,,,,,
163161,9834d81f-834f-4971-b3f7-4159d79cb482,,,,,,F,,Leaver,2016-09-05 00:00:00,9,145,3,,,,,,,,,,,
167600,84429be2-0cf5-46c6-922c-51a8bcfd90bf,,,,,,M,,C,2015-09-03 00:00:00,8,126,2,,,,,,,,,,4,
232391,e72afeec-06db-4e12-9fd6-a5b06622029e,,,,,,M,,C,2019-09-04 00:00:00,8,145,,,,,,,,3,,,,
171358,5d2b51b6-1683-454f-a095-7e8d46a8cfb2,,,,,,M,,C,2019-09-04 00:00:00,7,124,,2,,,,,,3,,,6,
206130,6fef0748-8e71-4f5b-a394-995d123dbfa6,,,,,,M,,C,2017-09-06 00:00:00,9,143,4,1,,,,,,4,,,7,
141850,bc77025c-46ee-4f2c-bf72-8900abe3290d,,,,,,F,,C,2015-09-03 00:00:00,11,126,12,,,,,,,,,,,
215787,82564075-5391-486f-9d6f-c69ecade46a4,,,,,,F,,C,2016-09-01 00:00:00,12,142,,,,,,,,3,,,,
227992,c60ce287-c605-40b6-bc1a-83f85db8dc23,,,,,,F,,C,2018-09-03 00:00:00,8,142,3,,,,,,,,,,,
201840,9a724053-fda2-46fe-8599-05f7492fc9a9,,,,,,F,,C,2016-09-05 00:00:00,7,134,9,,,,,,,,,,,
170357,4758bdd0-583d-405f-8472-a9196b13f7e3,,,,,,F,,C,2015-10-12 00:00:00,10,132,,1,,,,,,,,,,
187632,0ac6bf16-819d-4436-b8c2-2f8af792b300,,,,,,F,,C,2015-09-04 00:00:00,11,122,9,,,,,,,,,,,
213012,2ca9b94f-ce48-44de-b437-eb722be7b648,,,,,,F,,C,2016-09-05 00:00:00,9,137,12,,,,,,,,,,,
171975,545f46f2-7803-4c3d-9bc9-6c4480271138,,,,,,M,,C,2017-09-06 00:00:00,11,135,,2,,,,,,,,,,
231002,08917c42-7886-4bb5-bc02-c4d992c3e4cd,,,,,,F,,C,2017-09-04 00:00:00,12,124,,3,,,,,,,,,,
175764,92f5dfcc-9886-4d40-8f02-553b085c8e64,,,,,,F,,C,2016-09-05 00:00:00,7,137,,,,,,,,,,,,
166097,16749f4f-12d0-48b8-854e-0f4310e74a28,,,,,,F,,C,2019-09-04 00:00:00,8,134,,,,,,,,2,,,,
211352,b73ceae9-c632-4dcf-b20e-10282b933ad6,,,,,,F,,C,2018-09-07 00:00:00,7,146,,,,,,,,5,,,,
280184,a076576e-deb0-4da7-abc7-0d372d8b20ee,,,,,,F,,C,2017-09-06 00:00:00,8,140,,,,,,,,2,,,,
186517,41b4fa57-370a-425f-8978-8fed19551eaf,,,,,,F,,C,2018-09-03 00:00:00,10,126,2,2,,,,,,2,,,,
197886,0d7f70da-3ecd-4003-b7cb-4e7836149860,,,,,,F,,C,2017-09-04 00:00:00,12,143,5,,,,,,,,,,,
230275,3a6ea704-38b0-4bb5-8a1a-45b5f53684b3,,,,,,M,,C,2019-09-04 00:00:00,9,143,16,,,,,,,2,,,,
161380,94d6fe75-c92a-4e6f-b47f-e9078a84d3c3,,,,,,F,,C,2019-09-04 00:00:00,7,131,,,,,,,,,,,7,
169605,bca17e8b-2431-419b-9fee-ef4654810586,,,,,,F,,C,2019-09-03 00:00:00,8,134,,2,,,,,,2,,,,
153587,74f4ecce-91c7-4813-b049-63969cc4b596,,,,,,F,,C,2016-07-07 00:00:00,9,116,,,,,,,,1,,,,
145246,e08f07c9-9779-4d2f-bbf3-778cbb9edd04,,,,,,M,,C,2019-09-04 00:00:00,7,124,4,,,,,,,3,,,,
171254,020dbcb7-41d0-489f-8639-96804878fcf8,,,,,,M,,C,2019-09-04 00:00:00,7,128,14,2,,,,,,,,,,
189035,41de137e-212b-400c-9d67-1b634ad948d9,,,,,,M,,C,2015-09-04 00:00:00,11,144,2,1,,,,,,,,,,
202941,6bd06a86-9dcd-4e9d-a326-c08dfbbe842d,,,,,,F,,C,2017-09-06 00:00:00,9,132,3,2,,,,,,,,,,
195400,17f64185-0278-423b-8e80-4308cf0975a5,,,,,,M,,C,2018-09-07 00:00:00,Leaver,130,3,,,,,,,,,,4,
208166,ec6cd53c-f1ca-4d7b-a1f7-349aaa385b23,,,,,,M,,C,2018-09-25 00:00:00,7,144,,,,,,,,4,,,,
171982,5c889d5b-8050-40f2-ab28-30e43acd8b9b,,,,,,F,,Leaver,2015-09-04 00:00:00,7,137,,,,,,,,,,,6,
255503,f89c3ff4-9288-45e0-9f9a-730affd5aa9c,,,,,,F,,Leaver,2018-09-06 00:00:00,Leaver,132,7,,,,,,,,,,,
190340,07bb0c14-3442-4cab-bec7-8a6010c122d5,,,,,,F,,Leaver,2019-09-06 00:00:00,10,137,6,2,,,,,,,,,,
176120,a74e9829-8d00-4766-bb57-e63296ca9849,,,,,,M,,C,2018-09-07 00:00:00,Leaver,126,11,3,,,,,,2,,,,
169424,96d7cbd9-737d-486b-be18-6fa69d6c6547,,,,,,F,,C,2018-09-06 00:00:00,10,142,7,,,,,,,,,,,
186270,e38e547a-c79d-4e24-b8ea-55ec9a6ba991,,,,,,F,,C,2019-09-01 00:00:00,8,135,10,1,,,,,,,,,7,
167807,b24ecb8c-d39a-488b-b929-c78468df363b,,,,,,M,,M,2017-09-06 00:00:00,10,126,,2,,,,,,5,,,,
157751,ef8e0e1f-e01f-4f4f-a7f3-f1601f696f79,,,,,,M,,C,2019-09-03 00:00:00,10,128,,,,,,,,,,,4,
214274,580b4337-319b-4cc1-9f73-67a537dd415e,,,,,,M,,C,2015-09-03 00:00:00,8,134,,,,,,,,,,,,
145964,3e5bda36-55c2-45bf-bb56-75e790f2a0d2,,,,,,M,,C,2015-09-04 00:00:00,7,125,,3,,,,,,,,,,
149615,a75badf0-a3da-4154-a0b8-057ef088e20a,,,,,,F,,C,2019-09-02 00:00:00,10,139,,,,,,,,,,,,
216398,0fcfb355-295c-426c-bb58-3b79875b13b8,,,,,,M,,C,2019-09-04 00:00:00,7,138,13,1,,,,,,,,,,
225469,76285fd2-554b-47b6-830f-550a3b0ad932,,,,,,F,,C,2015-01-12 00:00:00,10,132,8,,,,,,,2,,,,
234625,3666c62b-466e-463c-9295-d846f293509c,,,,,,M,,Leaver,2015-09-01 00:00:00,10,144,4,,,,,,,4,,,,
58653,c23974ca-d0a6-4eeb-9d8a-7d9271d0c496,,,,,,F,,C,2016-09-01 00:00:00,8,123,,,,,,,,4,,,,
161234,6df37c10-7cb7-4115-b880-c62bdb2d3cd8,,,,,,F,,C,2017-09-06 00:00:00,7,144,3,2,,,,,,,,,,
158948,0f21ffad-cb82-4364-83d4-c37f044b23bd,,,,,,M,,C,2019-09-12 00:00:00,11,133,7,,,,,,,6,,,,
213841,add62f5c-d367-4400-a555-2b5ddc3dd5f9,,,,,,F,,C,2018-09-04 00:00:00,9,122,,,,,,,,4,,,,
177649,3284e78c-ca50-4676-a43c-11e430a1acf1,,,,,,M,,Leaver,2016-09-01 00:00:00,8,126,,,,,,,,,,,,
193964,ab1a9287-6d8b-4355-bfd4-8dd4c9b014bb,,,,,,F,,C,2018-09-07 00:00:00,10,144,,1,,,,,,,,,,
183021,b186f0ec-8493-47a1-b5d5-c8beab5ad7b6,,,,,,M,,C,2018-09-06 00:00:00,7,125,,,,,,,,,,,,
198517,e0885d2b-eec3-4dd3-96ea-e351b60f1f57,,,,,,F,,C,2019-09-04 00:00:00,8,141,,,,,,,,,,,,
196387,926b9000-126d-4311-8ac1-375a68c6a241,,,,,,F,,Leaver,2015-09-01 00:00:00,7,135,,,,,,,,,,,,
183337,1120a8ce-f67d-4005-9148-96a5b1bf34af,,,,,,F,,C,2018-09-25 00:00:00,8,130,,,,,,,,4,,,6,
132587,380c3a8a-7fb9-4153-b80b-4b35280d4f26,,,,,,M,,C,2016-09-01 00:00:00,10,114,11,1,,,,,,,,,,
152085,152c41ae-67de-4e07-8dd2-967e00acddae,,,,,,M,,C,2018-09-04 00:00:00,11,123,5,,,,,,,,,,,
146063,27967b47-3499-443f-bcdb-ef0834d9aaeb,,,,,,M,,C,2019-09-04 00:00:00,11,115,6,1,,,,,,,,,,
215695,a36a2352-d738-41bd-8012-5e46a32fece9,,,,,,F,,C,2015-09-04 00:00:00,10,141,11,,,,,,,,,,,
199071,c1c97d21-8e73-45b5-b694-fe5bc207a4ee,,,,,,M,,C,2016-09-05 00:00:00,11,140,2,2,,,,,,,,,7,
204615,2963f6c0-ecff-43e1-a452-deb01c2e44c6,,,,,,M,,C,2015-09-01 00:00:00,9,137,5,,,,,,,,,,,
212875,d2a6385f-9416-46a6-94c7-1d93cdb9088f,,,,,,F,,C,2019-09-03 00:00:00,7,143,,3,,,,,,,,,8,
200153,6b019e78-03f8-459c-824a-5217ab53aca3,,,,,,F,,C,2016-09-12 00:00:00,Leaver,134,4,,,,,,,,,,,
149980,7e85df18-3ca8-4f58-8b9b-355df89baca6,,,,,,F,,C,2016-09-05 00:00:00,10,117,6,2,,,,,,,,,,
243913,8b040789-9649-472b-bf1a-f6f302d23f88,,,,,,M,,C,2017-09-05 00:00:00,9,125,,3,,,,,,,,,,
132388,a157a609-be4d-4839-839e-96ac020340ee,,,,,,M,,Leaver,2019-09-04 00:00:00,7,115,14,,,,,,,,,,,
116290,d68c57fa-b300-4f26-9703-caf1e67275eb,,,,,,F,,Leaver,2015-09-04 00:00:00,7,121,,,,,,,,4,,,,
162891,9b2395b6-d635-4460-be4d-e8bd6154bb36,,,,,,M,,Leaver,2017-09-06 00:00:00,9,129,13,1,,,,,,,,,,
168823,1ea6dfec-cae9-4de0-847d-1d98b7d96a3d,,,,,,M,,C,2015-09-03 00:00:00,Leaver,141,,,,,,,,,,,,
153670,af7a1d2e-2f41-4d29-986f-2a840695a22a,,,,,,F,,C,2018-09-07 00:00:00,7,136,,,,,,,,,,,5,
115735,2c9c8e9a-163e-4c02-b38a-1c1e6541eaab,,,,,,F,,C,2017-09-06 00:00:00,7,122,3,2,,,,,,,,,,
191165,a7df722e-9455-414c-876f-d59dd84ed9c1,,,,,,F,,Leaver,2017-09-06 00:00:00,8,134,,3,,,,,,5,,,3,
181026,fd6ad595-463a-4c81-8bd2-74acee921a58,,,,,,F,,C,2019-09-04 00:00:00,8,133,,,,,,,,,,,,
170426,096fb8de-1d30-4b86-b937-8f42d0eb1724,,,,,,M,,C,2018-09-03 00:00:00,8,112,,2,,,,,,,,,,
207363,8747ad48-31f9-409d-8aae-f83d83141ec7,,,,,,F,,C,2016-09-01 00:00:00,8,127,11,,,,,,,,,,,
250461,ca66bb22-d487-477e-a8c4-af526b03a656,,,,,,M,,C,2017-09-06 00:00:00,9,124,,,,,,,,,,,8,
207597,03b3383d-d9eb-4096-8039-3cb2600c0f29,,,,,,M,,C,2015-09-04 00:00:00,7,138,15,,,,,,,,,,5,
131476,61a1a62c-d193-4694-9d43-4e16798562fb,,,,,,M,,Leaver,2015-09-01 00:00:00,10,126,8,2,,,,,,,,,,
178872,b4c4b1f4-9043-4c76-a0bc-63d4ba195976,,,,,,F,,Leaver,2017-09-04 00:00:00,9,133,,2,,,,,,3,,,,
235043,c237bdb9-bbab-4165-8664-5cbec51049bc,,,,,,M,,Leaver,2011-09-01 00:00:00,7,143,7,3,,,,,,,,,,
198746,ea872242-3ffb-4723-a911-0cb502476e32,,,,,,F,,C,2016-09-01 00:00:00,9,142,13,,,,,,,,,,,
169969,dba86657-72b0-4da7-9e55-a4a827685172,,,,,,F,,C,2018-09-01 00:00:00,Leaver,140,4,1,,,,,,,,,,
188379,ff56697e-f1e5-4b94-bf01-832185e0f4f9,,,,,,F,,Leaver,2017-09-04 00:00:00,7,120,5,,,,,,,,,,6,
158047,031fd98a-daa2-49e3-8cdc-1a528f5dc3f1,,,,,,F,,C,2018-09-05 00:00:00,7,127,,2,,,,,,,,,,
192952,aeb7b07e-e67c-4473-8361-c21fc78145ef,,,,,,M,,C,2019-09-04 00:00:00,8,138,,,,,,,,,,,,
109230,1ac314da-c4b3-46da-8c69-cb18f191f0d9,,,,,,M,,C,2017-09-04 00:00:00,Leaver,100,,,,,,,,,,,,
172138,5490e708-d452-4ee2-b56d-d85e2fee9d09,,,,,,F,,C,2015-11-03 00:00:00,7,133,,1,,,,,,,,,,
179720,469839f8-4a49-448d-b626-6751cb23e6d9,,,,,,M,,C,2019-09-04 00:00:00,8,124,,,,,,,,,,,,
179183,2ffce912-b3e9-4fa3-85f6-175a65467e19,,,,,,M,,C,2015-09-01 00:00:00,7,137,11,,,,,,,,,,,
153683,271ab0de-5f81-41d3-bbff-6d86a0963255,,,,,,F,,C,2017-09-06 00:00:00,8,141,4,1,,,,,,,,,5,
239389,afc515ea-ff22-4839-8833-87cb8aa2281a,,,,,,F,,C,2017-09-06 00:00:00,11,136,,,,,,,,,,,,
204592,8b0e6c88-c2b9-4ebf-a7b8-ab7a207bb402,,,,,,F,,Leaver,2019-09-03 00:00:00,11,146,,,,,,,,4,,,,
182030,a227c9d6-8f51-438e-99be-8e2e515f78d0,,,,,,F,,C,2018-09-07 00:00:00,8,122,,1,,,,,,,,,,
201675,b036ca2f-0bbe-42a3-b72b-ab02407654a6,,,,,,M,,C,2016-09-05 00:00:00,8,135,4,,,,,,,,,,,
183927,01c86a8e-87da-4668-9b1c-9a700dc12e13,,,,,,F,,C,2015-09-03 00:00:00,9,122,10,,,,,,,,,,,
153910,6d879390-0dfa-4695-a77a-208ee0f56097,,,,,,F,,C,2017-09-06 00:00:00,8,124,2,,,,,,,3,,,,
199892,4e1e454c-3c34-4807-bbf8-6b55239d93e8,,,,,,M,,C,2018-09-06 00:00:00,9,130,,3,,,,,,,,,,
187943,19289c85-ef6c-40e3-881e-97e9908e9830,,,,,,F,,C,2018-11-19 00:00:00,9,132,6,,,,,,,,,,7,
190675,65077902-dcc4-49cc-86f7-fe3f4bf01698,,,,,,F,,C,2019-09-04 00:00:00,8,141,,,,,,,,,,,,
156796,d1d0e274-6ee6-45e3-8e24-5876319210cb,,,,,,F,,C,2019-09-02 00:00:00,10,141,2,1,,,,,,3,,,,
228122,41b4fa57-370a-425f-8978-8fed19551eaf,,,,,,M,,C,2019-09-02 00:00:00,10,140,6,,,,,,,,,,,
188227,f5cf13aa-85b4-4c44-9fcb-878d39e5da77,,,,,,M,,C,2017-09-06 00:00:00,8,146,,,,,,,,,,,7,
200016,7e72206a-0d67-48b6-af59-243eb5190518,,,,,,F,,C,2016-09-05 00:00:00,8,138,5,,,,,,,,,,4,
179557,188f5fcc-cafe-41a9-a4f1-60b7eadc08a6,,,,,,F,,C,2018-09-05 00:00:00,9,137,5,2,,,,,,,,,,
256373,9e26aac0-6e91-4cbb-8106-6188851d6513,,,,,,F,,C,2017-03-23 00:00:00,7,137,6,,,,,,,,,,,
182706,cd679238-9641-4ad6-9fea-6ef2f5a626b1,,,,,,M,,C,2019-09-10 00:00:00,7,145,,,,,,,,,,,,
183683,62133a9b-53ff-4221-bb76-ba78794ee82f,,,,,,M,,C,2017-09-04 00:00:00,11,122,4,,,,,,,2,,,,
239410,d5cbc63a-d2e0-47dc-96d3-fc890a9e8ea6,,,,,,M,,C,2018-09-06 00:00:00,10,144,1,2,,,,,,,,,,
196210,473bdb80-d9f2-4fd8-8406-e72ef60706b5,,,,,,M,,C,2018-09-03 00:00:00,9,131,4,,,,,,,,,,,
166484,eb5cf47b-b882-4256-ac11-74e1ec9ec904,,,,,,M,,C,2015-09-01 00:00:00,7,91,14,2,,,,,,,,,,
139151,a027eef9-7a36-4862-92bf-713ab7a1398f,,,,,,F,,C,2018-09-06 00:00:00,8,117,2,,,,,,,,,,,
196068,533ef0f7-d9f7-469b-9967-42bbd44573c8,,,,,,F,,C,2016-09-05 00:00:00,7,144,11,2,,,,,,,,,5,
115650,85135191-4c26-4605-822a-7f323341f2c4,,,,,,M,,C,2018-09-07 00:00:00,7,141,,,,,,,,,,,6,
243026,826e7659-3845-4b82-a836-9574a41f869d,,,,,,M,,Leaver,2019-07-08 00:00:00,10,144,3,,,,,,,,,,6,
183765,987fcbb5-d4ab-43c3-859c-23d7b70bcf6f,,,,,,M,,C,2019-01-21 00:00:00,10,128,5,2,,,,,,,,,,
191572,76725444-5292-4fb1-8304-0c15e5b99518,,,,,,M,,C,2015-09-04 00:00:00,9,130,11,,,,,,,,,,,
219352,2d681f9e-9dba-4b0d-b39b-cba25bb6e9dd,,,,,,M,,C,2018-09-07 00:00:00,7,138,14,1,,,,,,,,,,
209036,e96e5464-2286-423f-a5cf-1d0d56ac4adc,,,,,,M,,C,2015-09-03 00:00:00,10,132,9,1,,,,,,3,,,,
221055,22bf0ecc-ea5d-44e7-ab29-a26d4d7185c8,,,,,,M,,C,2019-09-02 00:00:00,7,144,,,,,,,,,,,,
180805,9032be90-4c8a-4501-b5e3-367f5e568178,,,,,,M,,C,2018-09-03 00:00:00,9,127,9,1,,,,,,,,,,
198119,378eb41f-b706-44ac-a250-48fde11de19a,,,,,,F,,Leaver,2016-09-05 00:00:00,8,145,,,,,,,,3,,,,
175227,7fcd2b75-3c95-491e-b6fa-af50fffd443a,,,,,,M,,C,2016-03-07 00:00:00,9,138,,1,,,,,,5,,,,
148235,d6c3f09b-0a31-4433-a282-05501ca9a325,,,,,,F,,C,2016-09-01 00:00:00,9,136,,1,,,,,,3,,,7,
110342,26e4c132-372e-4ae3-8aa8-4d3e930bf0a2,,,,,,M,,C,2016-12-15 00:00:00,11,126,8,2,,,,,,,,,,
224584,51bbbc3a-474e-43a1-9a34-1e7c2be76fcd,,,,,,F,,C,2015-09-04 00:00:00,11,139,,2,,,,,,3,,,,
160930,463c2826-c7b9-45ea-83f1-782017257516,,,,,,F,,C,2016-09-01 00:00:00,8,119,6,,,,,,,,,,,
177467,09d10e6c-2156-4a4b-b87e-d164d13df2fe,,,,,,F,,C,2015-09-04 00:00:00,10,121,,,,,,,,,,,5,
201017,fa257fc7-5eeb-4c1f-b114-365a7a912e86,,,,,,F,,C,2016-09-05 00:00:00,10,145,13,2,,,,,,,,,,
218515,6ed7fc0d-5baf-43d3-b491-9675a92f4757,,,,,,M,,C,2019-09-04 00:00:00,8,146,,2,,,,,,,,,,
252645,4a05c94c-db65-49df-946a-1128ffaec1a5,,,,,,F,,C,2018-09-25 00:00:00,10,143,,2,,,,,,,,,,
214366,ed50dfbd-7a9e-4075-af65-667bf2c9c21c,,,,,,F,,C,2015-09-01 00:00:00,10,137,12,1,,,,,,3,,,5,
213986,9905c8cb-bb32-4b5e-a172-9d8969d1e69e,,,,,,F,,C,2017-09-05 00:00:00,7,140,13,,,,,,,,,,,
130531,6c8e1ed3-8ffa-4690-92bf-d1425d472b32,,,,,,M,,C,2019-09-16 00:00:00,8,130,,2,,,,,,,,,,
221942,48cd7475-0a8c-4175-8f4c-8bf3241c335e,,,,,,M,,C,2017-09-01 00:00:00,11,113,,,,,,,,3,,,,
183525,d4a2eff8-1835-443f-9098-5ba97544789c,,,,,,M,,C,2018-06-20 00:00:00,12,134,13,2,,,,,,,,,3,
192414,6e990bee-f07c-4363-8378-f30fd9719c4d,,,,,,M,,C,2016-09-01 00:00:00,10,137,4,,,,,,,,,,,
165913,a9393991-f9c2-4cfc-828c-c672bd294c6b,,,,,,M,,C,2015-09-04 00:00:00,10,130,5,2,,,,,,,,,4,
159576,7dc6e053-8b19-4a9a-ac5a-75c0a869632c,,,,,,F,,C,2016-09-05 00:00:00,8,128,,,,,,,,,,,,
162738,14e939d3-18be-49a1-b228-dc48c305b542,,,,,,F,,C,2016-09-01 00:00:00,10,136,8,,,,,,,,,,,
205715,dabd024c-8b79-41f8-94b9-6efb37f7e3db,,,,,,F,,C,2016-09-05 00:00:00,8,133,7,2,,,,,,,,,,
210900,3565d3e1-157b-48f3-bce2-6bc87f35fdb5,,,,,,F,,C,2016-09-05 00:00:00,7,144,16,1,,,,,,,,,,
236578,dac0f2f9-9c28-4f50-94b0-14e5e04d4e80,,,,,,F,,C,2016-09-05 00:00:00,7,140,,,,,,,,,,,,
246991,ff4c7259-cb93-40a2-9cf8-e4786d3a9f11,,,,,,M,,C,2015-09-04 00:00:00,8,139,7,2,,,,,,,,,,
262022,650d627e-6265-499c-bd12-d9c98743d32c,,,,,,F,,C,2019-09-04 00:00:00,8,143,8,,,,,,,,,,,
