Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
228477,f8c653d5-9354-4d39-910d-e5c25ff3e42e,,,,,,F,,Leaver,2013-09-04 00:00:00,12,105,,,2,20,,,,,,,,
212359,323c635a-d802-4407-a05b-b4d266c2aadd,,,,,,F,,C,2015-09-04 00:00:00,8,119,4,,,,,,,7,,,,
180924,174473dd-b627-47c7-a87f-4b429561ffb6,,,,,,F,,C,2015-09-04 00:00:00,10,123,,,,,,,,,,,,
164963,23a530fb-6a8e-4673-9f17-34ddaf986030,,,,,,M,,C,2014-09-04 00:00:00,12,131,,,,,,,,,,,,
160564,4030df00-3c2e-43c9-8502-372496641c12,,,,,,F,,C,2017-09-06 00:00:00,10,128,5,2,,,,,,,,,,
144335,f58aa5e8-6514-46ea-82db-92ed8a9f1365,,,,,,F,,C,2014-09-03 00:00:00,10,116,,2,,28,,,,,,,,
259976,1f6a9933-09a8-4cfe-a741-bb89e64fbe4e,,,,,,M,,C,2013-09-06 00:00:00,11,121,6,,,,,,,,,,,
159848,1a558247-ccda-46ba-b720-f235e33f9726,,,,,,M,,C,2011-09-01 00:00:00,12,99,2,,,39,,,,6,,,,
205528,6a3b71b7-11e1-475a-b492-3cd58290d318,,,,,,M,,C,2015-09-04 00:00:00,9,129,,,,,,,,,,,,
186988,ad4dd1c9-a608-4f1d-a64f-78bdbee035bc,,,,,,F,,C,2014-09-04 00:00:00,9,128,14,,,,,,,,,,,
213674,8ecf1599-565d-4ae2-bb92-ac514572c859,,,,,,F,,C,2017-09-01 00:00:00,10,127,6,,,,,,,,,,,
171091,310b0e4f-628f-4c69-9aaf-7cc4a8702724,,,,,,F,,Leaver,2015-09-01 00:00:00,8,115,7,,,31,,,,,,,,
211862,e51343c2-9847-4963-853f-855a43b0bbdf,,,,,,M,,C,2015-09-01 00:00:00,11,118,,,,29,,,,4,,,2,
173496,53e2a117-8fdb-44bc-af1b-20c5ee5b7a10,,,,,,M,,C,2016-09-05 00:00:00,8,124,11,,,,,,,,,,,
202698,1de7ead0-b9e5-4dd6-ad1a-4a84e73d58a7,,,,,,F,,C,2014-09-02 00:00:00,Leaver,104,13,,,14,,,,,,,,
199129,3658874b-b0cf-4da9-899c-99d8fdc77c60,,,,,,M,,C,2016-09-05 00:00:00,8,115,,1,,,,,,,,,,
188664,dd61e8bd-e026-4d7a-8170-6a687ec60046,,,,,,F,,C,2013-09-01 00:00:00,11,80,,2,,,,,,,,,2,
183969,e22a3930-3d57-4275-8e69-00f4be8b0d33,,,,,,F,,Leaver,2016-09-05 00:00:00,9,109,1,,,,,,,,,,,
211849,217f1f53-9ea7-49ff-9a7e-7c9f1131b910,,,,,,M,,C,2017-09-06 00:00:00,8,119,,,2,,,,,,,,,
222563,63ab2f8a-5760-4cc6-b129-d3e72bd5e03f,,,,,,F,,C,2017-09-04 00:00:00,8,101,3,,,,,,,,,,2,
204635,4c6a3d15-8a8c-4860-aace-00389609aa4e,,,,,,M,,C,2017-09-01 00:00:00,12,126,10,,,,,,,,,,,
231280,31ea6be0-646b-48c9-9e33-e1110246e5c6,,,,,,M,,C,2016-03-07 00:00:00,10,115,,,,,,,,2,,,10,
196689,61775181-f1ad-4210-a489-92d1e996b1bd,,,,,,M,,C,2014-09-04 00:00:00,10,121,4,3,,28,,,,,,,7,
211914,7360e492-9945-4ee6-8126-be9293adc2bc,,,,,,F,,C,2014-09-02 00:00:00,Leaver,84,,,,37,,,,2,,,3,
181270,cc82dcbe-b79b-4ccb-91d6-dd647bdcde6b,,,,,,M,,C,2014-09-01 00:00:00,8,127,,2,,,,,,,,,,
183437,7c2b7ada-468e-4b87-8f3c-98925df742ec,,,,,,M,,C,2017-09-01 00:00:00,11,117,,,,,,,,,,,,
207542,d718dc43-6f8c-43bc-93c2-30fc94a676d4,,,,,,F,,C,2015-09-03 00:00:00,Leaver,95,1,3,,31,,,,1,,,,
243816,3f72b49c-f820-4cb1-99c8-1f7e8e625117,,,,,,F,,C,2014-09-04 00:00:00,10,124,2,,,,,,,,,,,
188554,e89c8be5-5cd9-4127-a28e-c9aeb212f0f3,,,,,,M,,C,2016-09-05 00:00:00,11,115,,,,,,,,6,,,,
164985,c13dbc00-a4d0-405b-a822-74890a8ecaf6,,,,,,M,,C,2014-09-04 00:00:00,10,102,6,,,,,,,5,,,4,
192656,0ee1a777-909f-4815-9142-30e67ccc3945,,,,,,F,,C,2016-09-05 00:00:00,9,125,8,1,,,,,,,,,,
212137,c2ef04ec-d9ae-400e-aa8f-93c4f5ae3c5a,,,,,,F,,C,2013-09-04 00:00:00,10,121,,1,,,,,,,,,,
204797,60914281-665f-42ae-bb89-1a497ec07e12,,,,,,F,,Leaver,2017-09-01 00:00:00,12,97,,2,,39,,,,,,,,
140122,d6d1ed57-4123-4595-9c4e-084933240273,,,,,,F,,C,2013-09-05 00:00:00,9,129,,,,,,,,,,,,
252740,4baacdbb-a574-4ea3-8b54-c54e7c3f1a7c,,,,,,M,,C,2014-09-03 00:00:00,9,124,6,3,,,,,,,,,,
237843,77a5a0a5-a131-4c33-8bd3-8320cf44c01c,,,,,,F,,Leaver,2017-09-01 00:00:00,11,86,6,1,,,,,,,,,,
216746,1d9bf039-71e0-4f79-9d2b-6515955aae74,,,,,,M,,C,2015-09-03 00:00:00,9,118,9,,,,,,,2,,,6,
263379,2b6ce46f-c8e8-407c-b677-e422ac040915,,,,,,M,,C,2013-09-03 00:00:00,11,106,,,,,,,,,,,2,
185576,747c581f-da8f-4370-983a-89f68d71fabb,,,,,,F,,C,2016-09-05 00:00:00,10,119,4,,,26,,,,,,,,
179271,20dd5651-89ec-4fbe-8b33-a99cec5d2a3e,,,,,,F,,C,2014-09-04 00:00:00,10,99,4,,,32,,,,,,,,
141944,76cfda6f-55b1-4bf8-a622-4c018055beef,,,,,,F,,C,2013-09-03 00:00:00,11,109,6,2,,,,,,,,,2,
252355,233697a9-0512-4797-809f-30fb0754b53b,,,,,,M,,C,2013-09-01 00:00:00,Leaver,105,,1,,35,,,,,,,,
169075,87ecb3fc-cbf1-41a2-ad29-d117d7468fd9,,,,,,M,,C,2014-09-04 00:00:00,11,118,,,,,,,,,,,,
179053,087e9c8c-b63f-41af-8006-e3f29ddb0eb8,,,,,,F,,C,2015-04-13 00:00:00,12,88,,2,,35,,,,,,,,
209895,049bb9be-b160-400c-839f-04ecf2b9e981,,,,,,F,,C,2016-09-05 00:00:00,9,129,10,2,,,,,5,3,,,,
112183,5e7b08cd-80fb-48ec-9ce8-d1860538b1a4,,,,,,M,,C,2017-09-06 00:00:00,8,125,3,,,,,,,12,,,10,
143647,38065a1f-23d7-4f46-b999-5bcd61ccd800,,,,,,F,,C,2017-09-05 00:00:00,12,99,,,,48,,,,,,,,
257433,722ee286-719e-4d95-b031-c875582a2014,,,,,,F,,Leaver,2017-09-01 00:00:00,8,103,9,2,,,,,,,,,2,
207190,bcf23c7d-e47b-486f-bce5-f36a6b42a331,,,,,,F,,C,2017-03-09 00:00:00,Leaver,97,3,1,,40,,,,3,,,12,
210842,45d91f92-a9a9-4271-b304-f2324fb6f597,,,,,,F,,C,2015-09-01 00:00:00,Leaver,126,5,,,42,,,,,,,11,
146090,b3cf7108-fe7a-454d-9146-2e877a69c949,,,,,,F,,C,2015-09-03 00:00:00,8,122,9,2,,,,,,,,,,
201743,7402f1ef-6895-4165-8342-208f194a5383,,,,,,F,,Leaver,2016-09-01 00:00:00,11,82,13,2,,28,,,,,,,3,
203822,6537691e-aa85-4478-a333-ac3681b53a0b,,,,,,M,,C,2016-09-05 00:00:00,9,132,,,,,,,,,,,,
199062,5e7d0e4e-82a2-4703-afb9-6ac6dcecd6cb,,,,,,M,,C,2014-09-03 00:00:00,11,127,5,,,,,,,,,,,
204565,b4d11424-7a9d-429d-b2c7-37d1f713e7ae,,,,,,M,,Leaver,2016-04-25 00:00:00,Leaver,103,10,2,,,,,,3,,,6,
224561,c2be4495-293f-4dd6-b673-163c1e20f48c,,,,,,F,,C,2017-09-01 00:00:00,8,127,,1,,,,,,,,,4,
199811,28892ad0-b136-41ea-bd14-4f3a36422742,,,,,,F,,C,2017-09-06 00:00:00,9,118,,,,,,,,,,,,
183623,6d2fc4a7-f2b4-4444-a66d-97345561b2ac,,,,,,F,,C,2014-09-04 00:00:00,10,108,8,,,,,,,,,,,
115497,8226fd98-4ba5-4a77-bcf4-bbe3e3c012f3,,,,,,M,,Leaver,2017-09-06 00:00:00,8,112,3,,,,,,,1,,,,
196450,b2aa2dee-727f-42ae-ae02-3ec3b5ed2139,,,,,,M,,C,2016-09-05 00:00:00,8,132,6,,2,,,,,,,,,
180886,d5b1e8e5-8f65-4b78-9176-36eff24cb5db,,,,,,F,,C,2015-09-01 00:00:00,8,108,2,,,,,,,3,,,1,
111196,41133e7b-b714-41dd-90f3-321b12bd125a,,,,,,M,,C,2016-09-01 00:00:00,8,118,,1,,,,,,1,,,,
177248,70605379-03d6-49c3-9154-3eade30b1c81,,,,,,F,,C,2015-09-01 00:00:00,12,127,3,,,33,,,,,,,,
230761,ab1b0dbd-5be2-4c42-a8ac-b54a362b605b,,,,,,F,,C,2014-09-03 00:00:00,9,127,,,,,,,,,,,,
238496,dd300524-13a7-49ea-9b82-81e0b95b28a3,,,,,,M,,C,2015-09-03 00:00:00,10,131,,2,,,,,,,,,,
162686,c9eabc02-a452-47ea-b382-b2e46db6b2c8,,,,,,F,,C,2016-09-05 00:00:00,10,127,4,3,,,,,,,,,,
238202,c5af1da9-7e03-41bd-a70f-7b579d0d5db8,,,,,,M,,C,2017-09-06 00:00:00,8,126,9,,,,,,,,,,,
236411,df6e414b-a04b-4772-9125-0d0f047462e9,,,,,,F,,C,2016-09-01 00:00:00,10,123,,,,,,,,,,,,
193340,663e6f42-37c8-4867-8e93-4609d546eaa3,,,,,,M,,C,2014-09-04 00:00:00,11,118,,,2,,,,,,,,,
212678,e2e71263-1a60-48bb-a829-0c76eec5b6e5,,,,,,F,,C,2017-09-06 00:00:00,11,127,10,2,2,43,,,,,,,,
220030,4b4e9cdc-6b6e-4323-868d-02fc9fd44fef,,,,,,M,,Leaver,2015-09-01 00:00:00,11,76,,,,,,,,,,,,
183655,d8e54a28-35e6-47f1-b0fa-799df3759acb,,,,,,M,,C,2013-09-05 00:00:00,Leaver,112,,,,40,,,,1,,,3,
248869,1a1368ea-bf2b-44bf-8980-491cb2e45cfd,,,,,,F,,C,2017-09-06 00:00:00,10,124,,,,,,,,,,,,
164672,366ad28d-ae7b-4217-a9fb-8f50bfd84881,,,,,,F,,C,2014-09-01 00:00:00,9,120,3,1,,,,,,,,,12,
177904,b96d75a1-8451-405c-b60c-203f51dd7062,,,,,,M,,C,2016-09-05 00:00:00,9,129,,,2,,,,,,,,,
127054,60f3ac30-de89-4e5d-9193-e58b5547ccac,,,,,,M,,C,2016-04-18 00:00:00,Leaver,97,1,,,39,,,,,,,,
204239,38297f10-efd2-45a7-b26d-8b00582c1bb9,,,,,,F,,C,2017-09-06 00:00:00,7,130,11,2,,,,,,,,,,
144472,8a96bf62-39f7-411e-8923-8bc50566f4c6,,,,,,F,,C,2015-09-04 00:00:00,8,121,,1,,,,,,,,,,
180619,9cf95648-26d0-4924-a533-d533d4b0140d,,,,,,F,,C,2016-11-14 00:00:00,Leaver,107,3,1,,25,,,,,,,,
140660,adf2780e-daa6-481e-8816-3d616c115950,,,,,,F,,Leaver,2016-09-01 00:00:00,8,127,12,,,,,,,,,,,
150652,c10b9c52-edb4-4b08-a0e5-ee8f2d3ff36e,,,,,,M,,C,2016-09-05 00:00:00,9,115,,,,,,,,,,,,
201076,a94a457e-5742-4b7c-909b-004e8523ad98,,,,,,M,,C,2014-11-25 00:00:00,10,100,5,,,,,,,,,,,
185200,054b2c57-a178-40dd-915f-908da6550f9f,,,,,,M,,C,2015-09-04 00:00:00,10,100,2,,2,,,,,,,,3,
221627,c8ab1930-4f89-4b97-9318-c0a1f9ab7144,,,,,,M,,C,2017-09-04 00:00:00,11,115,3,,,,,,,,,,,
136662,5c4f4201-6c2f-4acf-a8cc-600b29d1c4fb,,,,,,M,,C,2013-09-02 00:00:00,11,110,2,,,,,,,,,,4,
139033,6d8549af-3f87-4712-bb31-86a7f0b58841,,,,,,F,,C,2016-09-02 00:00:00,7,107,,,,26,,,,,,,,
155227,d53bfb3c-4042-4f7d-b30a-a3127a23a791,,,,,,M,,Leaver,2017-09-01 00:00:00,11,117,,,,28,,,,,,,7,
185915,36cb6cd4-5fbf-45d3-8b23-4e4467a70de0,,,,,,F,,C,2015-09-02 00:00:00,10,120,,,,,,,,,,,,
214435,85f1ea60-bd1e-4dab-be6f-9edd8b535b10,,,,,,M,,Leaver,2015-09-04 00:00:00,11,110,9,,,46,,,,,,,,
173174,d31af09c-5ee2-40a9-b98e-d20925b54359,,,,,,F,,C,2015-09-03 00:00:00,8,91,,,,30,,,,,,,,
136938,cbe9369a-0ff1-4263-8194-080b2d8767c5,,,,,,F,,C,2016-09-05 00:00:00,8,126,1,1,,,,,,,,,,
255163,6fec88c9-5ff1-4a59-ac50-fe5be6314600,,,,,,M,,C,2016-09-02 00:00:00,Leaver,125,,,,40,,,,,,,,
231972,615a9e67-0257-4b18-94b6-9a947733331b,,,,,,F,,C,2017-09-04 00:00:00,12,123,,,,35,,,,3,,,,
253824,c53768be-f6ea-4517-8d85-fdf2ad32df51,,,,,,M,,Leaver,2011-09-01 00:00:00,12,120,,1,,35,,,,,,,5,
231460,d1414d5c-cb01-4df3-aea3-0112c60e6a85,,,,,,M,,Leaver,2015-09-01 00:00:00,11,97,,,,,,,,,,,,
170556,214d6e7c-77fc-4e7f-b095-0ca5ce3e8c82,,,,,,M,,C,2017-09-06 00:00:00,8,117,,3,,,,,,,,,,
129046,a37a26a5-6444-4f4a-95ff-6b215b2ee480,,,,,,M,,C,2016-09-01 00:00:00,8,129,,,,,,,,,,,,
185642,8ec320fb-7823-4709-8171-6994d8cb9c42,,,,,,M,,C,2013-09-05 00:00:00,10,115,16,,,,,,,,,,,
185533,566871a8-308b-43ef-93a1-f368481b8545,,,,,,M,,Leaver,2016-09-05 00:00:00,9,131,15,,,,,,,,,,,
223537,9cc154e7-e291-4085-8eab-5f94a4d326b8,,,,,,M,,C,2015-09-03 00:00:00,11,104,10,,,,,,,,,,,
249951,c5313867-ad4b-4687-80b9-99cd63d94b35,,,,,,F,,C,2013-09-03 00:00:00,Leaver,103,,,,41,,,,,,,,
191624,f10ca371-ecb6-47e2-9bb8-848a6251f716,,,,,,M,,C,2017-09-06 00:00:00,9,131,,,,,,,,,,,,
118540,056cbc35-72b4-47d7-8139-61da146734e5,,,,,,F,,Leaver,2011-09-01 00:00:00,10,107,,2,,,,,,,,,,
206259,e24c5a13-ea6f-467f-b69f-98e274639a80,,,,,,M,,C,2017-09-06 00:00:00,10,130,,2,,,,,,,,,,
256637,d10dbae8-ed24-411c-81fa-04be2563d844,,,,,,F,,Leaver,2015-09-01 00:00:00,11,116,,,,31,,,,,,,,
205885,051fcf64-7e13-494f-8b79-3352bdfc2804,,,,,,F,,C,2016-09-01 00:00:00,Leaver,103,6,1,,45,,,,,,,,
252708,e9a208f8-3eef-48f9-b21d-c9561b93e027,,,,,,F,,C,2014-09-04 00:00:00,8,122,8,,,,,,,,,,,
174858,7c9bd93f-1fca-4016-9320-95af466bef48,,,,,,M,,C,2015-09-04 00:00:00,9,116,8,,,,,,,,,,,
162039,1f0b71c6-e857-4197-bf6a-3d2bbd230ef1,,,,,,M,,C,2016-09-05 00:00:00,8,96,7,,,,,,,,,,,
203157,1a6d4eac-aa42-4b87-8cb1-01e187723811,,,,,,M,,Leaver,2015-10-12 00:00:00,Leaver,129,,1,,25,,,,,,,17,
177065,3cb48284-4008-4b77-8b80-bcef5937039f,,,,,,M,,C,2015-09-03 00:00:00,8,130,2,,,,,,,,,,,
256993,bc0fddf3-023a-4199-a722-62d7b7f06896,,,,,,F,,C,2017-09-06 00:00:00,10,129,1,,,,,,,,,,,
191054,77312ba8-b44e-480e-981f-35303b6ef499,,,,,,F,,C,2011-09-01 00:00:00,Leaver,98,,,,31,,,,3,,,,
200741,437e0b6e-4a04-44c3-9e19-60c417f88ee6,,,,,,F,,C,2015-09-04 00:00:00,9,99,7,,,,,,,,,,,
229652,1f530c30-9710-4a96-af35-b68ed83179b4,,,,,,M,,Leaver,2017-09-04 00:00:00,11,106,9,1,,31,,,,1,,,5,
189529,fc140949-1624-409c-802f-86c470bfa957,,,,,,F,,C,2016-09-01 00:00:00,9,119,,,2,,,,,,,,,
169805,c2e8c582-c7f6-4632-9f44-507ff12fc8f2,,,,,,F,,C,2017-09-18 00:00:00,12,110,1,1,,41,,,,8,,,,
176989,b8d914b6-baab-420a-8e45-7877e73ec647,,,,,,F,,Leaver,2016-09-01 00:00:00,8,97,8,,,,,,,,,,2,
176474,e9c87c20-7b4b-4479-b949-973b49ef429e,,,,,,F,,C,2013-09-05 00:00:00,10,125,,2,,,,,,5,,,,
227530,bf7baee8-5e34-4027-8842-e81deccf9966,,,,,,F,,C,2013-09-04 00:00:00,12,101,,,,44,,,,,,,,
233253,42e45b53-d7b9-4a3a-9e08-91db2fd22439,,,,,,F,,C,2017-09-06 00:00:00,9,126,5,1,,,,,,,,,,
206137,a3bad7dd-b7f8-48ca-a565-7c30014ccd6f,,,,,,M,,C,2016-09-01 00:00:00,9,129,,,,,,,,,,,,
148896,c7e90e36-a2e1-4a88-b40c-3575cf7bc07a,,,,,,F,,C,2015-06-08 00:00:00,Leaver,81,6,,,20,,,,,,,6,
168906,7c3c52a7-24c6-476c-bdb2-42b17fdbb332,,,,,,M,,Leaver,2016-09-05 00:00:00,11,96,4,1,,47,,,,,,,,
157991,b44acd80-4959-4658-83e7-c96266fa1082,,,,,,F,,C,2014-09-03 00:00:00,9,119,6,2,,,,,,,,,,
201319,297026df-b453-4fd2-90d3-055ef62f04b6,,,,,,F,,C,2015-09-02 00:00:00,Leaver,116,2,1,2,,,,,,,,,
246658,aa2e5a64-cc12-4843-b2fd-8e285edc9ec3,,,,,,M,,C,2017-09-04 00:00:00,9,131,,2,,,,,,1,,,,
202756,610e1110-2d08-4767-9f93-ca0424f9725a,,,,,,F,,C,2013-09-06 00:00:00,12,114,1,,,27,,,,,,,,
226621,77d6e7a1-4311-4b57-b0b5-c139449039e5,,,,,,F,,Leaver,2014-09-03 00:00:00,10,111,,,,,,,,,,,,
254825,be7cb070-3a57-4ad4-b8cd-4859cff9c308,,,,,,F,,C,2015-09-03 00:00:00,11,102,1,,,,,,,,,,5,
239741,b9fbab16-ec0a-40de-b26a-27df7593c63a,,,,,,M,,C,2017-09-06 00:00:00,11,112,,,2,30,,,,,,,,
131968,55aa81b3-699e-493f-b7c3-1e19d6a6c697,,,,,,F,,C,2013-09-06 00:00:00,8,118,3,,,,,,,2,,,,
202066,6fd657bc-e667-419a-bd80-aa08122ccb73,,,,,,M,,C,2018-01-16 00:00:00,11,113,4,1,,,,,,,,,,
224522,2fa2fbc8-3a73-4992-8ba7-608b758ed4cd,,,,,,F,,C,2014-09-03 00:00:00,Leaver,108,,2,,,,,,,,,,
203060,7ddf46fb-ba1b-46b7-bded-9952d50a6ff8,,,,,,F,,Leaver,2016-09-05 00:00:00,9,108,,2,,,,,,,,,,
141938,13bd8e27-0d0c-470e-9dfc-a337d08cb541,,,,,,F,,Leaver,2018-06-19 00:00:00,12,122,7,1,,,,,,,,,,
176510,dbd7d27e-737c-4155-870f-3f0339c09100,,,,,,M,,Leaver,2017-09-04 00:00:00,10,106,4,,,38,,,,,,,,
245811,4e9fdc2f-67ab-485e-9d64-7849fe15fa54,,,,,,M,,C,2015-09-03 00:00:00,9,113,8,2,,,,,,,,,,
166808,ceed14a7-1418-4edb-85b0-fe88a4724078,,,,,,F,,C,2015-09-01 00:00:00,9,109,4,,,,,,,,,,,
190734,c25f953c-fd4c-4207-b8b7-74ec8a72e059,,,,,,F,,C,2015-09-04 00:00:00,9,111,10,1,,,,,,2,,,5,
159682,8ac81193-ee57-4504-8fe5-5c359d5734b6,,,,,,M,,C,2013-09-05 00:00:00,8,97,2,,,,,,,,,,4,
191335,5932d6ba-131c-4cda-b331-ab8e3200d5ac,,,,,,F,,C,2014-09-02 00:00:00,8,118,2,,,,,,,,,,,
195242,a14339e1-eaa6-437f-ae37-8a81ce94c5d9,,,,,,M,,Leaver,2016-09-05 00:00:00,9,125,4,,,,,,,,,,4,
133831,d1faf148-efad-4f9b-a3d1-07e69eb07bc8,,,,,,F,,C,2018-03-05 00:00:00,9,117,,,,33,,,,,,,,
198375,2ebb77a7-1603-4ed8-af3b-ade91a37481f,,,,,,M,,C,2016-09-01 00:00:00,8,117,,,,,,,,1,,,,
162628,eccd336e-e7d1-4e60-979b-9d95cb52af95,,,,,,F,,C,2017-09-05 00:00:00,10,131,,2,,,,,,,,,3,
199544,80e9ad0f-80f0-4968-be0b-ca962a9711c3,,,,,,F,,Leaver,2014-09-04 00:00:00,10,111,6,2,,,,,,5,,,,
154022,c1cefa84-c8ed-457d-90ec-656fb4f47228,,,,,,F,,C,2017-09-06 00:00:00,8,128,5,2,,,,,,,,,,
218886,7d5670e1-3a9e-4899-994a-edfe4f17bae5,,,,,,M,,C,2016-09-05 00:00:00,9,132,4,,,,,,,,,,,
188391,837f8741-fdd1-4f70-bdbd-e28863b46747,,,,,,F,,C,2016-09-05 00:00:00,8,126,4,,,,,,,,,,3,
206739,21567a6c-8633-47a4-b360-6dfad73779ec,,,,,,F,,C,2016-09-05 00:00:00,10,124,11,3,2,,,,,,,,,
243231,0c7189b6-6a8e-45e6-b2dc-d2647e727330,,,,,,F,,C,2014-09-03 00:00:00,Leaver,120,3,,,22,,,,,,,,
177352,7501f969-6360-46ed-b102-0d17dbdaf66d,,,,,,F,,Leaver,2015-09-04 00:00:00,8,106,,,,,,,,,,,,
157089,f29d23ac-bfb4-4fb2-82ff-cfb8fe7bc1b0,,,,,,F,,C,2013-09-04 00:00:00,8,119,9,,,,,,,,,,,
186570,3276b53e-7715-483c-b0ed-615814513eb6,,,,,,F,,C,2016-09-19 00:00:00,11,109,,,,,,,,,,,,
220133,4e409770-b2d9-4fb8-a9d0-71a7cd2cb9b1,,,,,,F,,M,2015-09-04 00:00:00,9,130,17,,,,,,,,,,,
274229,9d493964-c9db-4950-a034-ddaa6099f782,,,,,,M,,C,2014-09-05 00:00:00,8,118,12,1,,21,,,,,,,,
191427,988cdc26-6743-4b4c-8512-0b54d77b2778,,,,,,M,,Leaver,2014-09-01 00:00:00,11,102,,,,30,,,,,,,,
223469,8e10612c-1ec0-4a67-8f55-9198217fd861,,,,,,M,,C,2017-09-06 00:00:00,8,117,,2,,,,,,,,,,
186566,d3511a0a-7f1a-485f-9ddd-e756f3fee680,,,,,,M,,C,2015-09-03 00:00:00,9,127,9,4,,,,,,,,,5,
178120,913e3d84-4c40-4ff0-83d4-5373d70864ce,,,,,,F,,C,2014-09-05 00:00:00,12,111,,2,,42,,,,,,,1,
171484,154935d9-faba-4c6e-ae5f-ab04be687a89,,,,,,M,,C,2015-09-03 00:00:00,9,119,11,2,,,,,,,,,,
145409,0f3967ac-867c-472d-b859-4b53bbbcfef8,,,,,,M,,C,2014-09-03 00:00:00,9,130,,2,,,,,,,7,,,
205908,674687fe-d8be-496d-9150-e37a9895abd7,,,,,,M,,C,2017-09-06 00:00:00,8,124,6,,2,,,,,,,,5,
174471,5b240ec7-6ab6-4503-af53-2a495dae2ce3,,,,,,F,,C,2016-09-01 00:00:00,10,115,7,2,,,,,,,,,,
172459,eb640adc-66a0-47fc-bdd1-a52e10dff378,,,,,,M,,C,2015-09-04 00:00:00,8,116,3,2,,,,,,9,,,,
230225,8cab7dd7-bcae-4b34-a60a-d11c86de219a,,,,,,M,,C,2015-09-04 00:00:00,9,128,12,2,,,,,,5,,,,
234397,35fe0d7f-af5b-461d-b870-4381cb04dd00,,,,,,M,,C,2016-09-01 00:00:00,10,119,14,1,,,,,,1,,,,
214811,10407e58-b7f4-482f-a233-851e2e986b5b,,,,,,M,,C,2015-09-03 00:00:00,8,119,3,,,,,,,,,,,
152105,4b16d6d1-76a0-41ef-984e-0aa9b7f3149f,,,,,,F,,Leaver,2014-09-03 00:00:00,10,122,5,2,,,,,,,,,,
146336,6b9c242b-bb50-4098-87ca-b6dfb61c3e78,,,,,,M,,C,2015-09-04 00:00:00,11,110,10,,,,,,,,,,5,
138822,29c2c7f4-ad31-4ffb-855d-46fb9579ed06,,,,,,F,,C,2017-09-01 00:00:00,10,116,9,,2,,,,,,,,,
147906,214e013c-f675-43b6-9ac9-a84b8daac640,,,,,,M,,C,2014-09-04 00:00:00,10,124,15,2,,48,,,,,,,,
126596,89860836-06cf-4ea9-b062-ca4ace82514d,,,,,,M,,C,2014-09-04 00:00:00,Leaver,118,,,2,34,,,,,,,,
159458,5e2cf924-28e8-48ce-bbe3-2edcde279978,,,,,,M,,C,2016-09-05 00:00:00,10,127,,,,,,,,,,,,
248726,641ef546-7ed7-4888-80b2-54580ec5c1de,,,,,,M,,C,2017-09-04 00:00:00,10,91,10,,,,,,,,,,,
238478,7789d01d-9ab1-42e0-b6c4-c2fbbed6e5a0,,,,,,M,,C,2015-09-04 00:00:00,10,125,7,,,20,,,,,,,,
272249,0e0d5c77-1a64-4d7a-95b4-67adb0961141,,,,,,F,,C,2016-09-05 00:00:00,7,131,,1,2,,,,,,,,10,
239479,85231ef5-2050-4d98-8e49-7bd61a0612b1,,,,,,F,,C,2015-09-03 00:00:00,8,128,7,2,,,,,,,,,4,
220403,a8ddfe47-7bcc-48a7-bdb7-b0569f43dfe2,,,,,,M,,C,2014-09-05 00:00:00,Leaver,129,5,1,,,,,,1,,,,
242022,48b46111-8db5-4653-a7dc-f3a1664a2df0,,,,,,M,,C,2017-09-01 00:00:00,9,107,,,,,,,,2,,,,
182471,46d40c2f-ea53-4d0f-99de-33a751fde02c,,,,,,M,,Leaver,2017-09-01 00:00:00,12,93,7,,,,,,,,,,4,
167277,9fbcdd61-1eb7-49b4-baa3-50b796e0a7c9,,,,,,F,,C,2016-09-01 00:00:00,12,110,,,,26,,,,5,,,8,
136932,e9b46f03-a34e-4f07-8384-f9ca59d4420f,,,,,,F,,C,2014-09-04 00:00:00,Leaver,113,,2,,57,,,,4,,,,
207339,04bc73ba-3520-483f-a6ad-c6617b6c750e,,,,,,F,,C,2016-09-05 00:00:00,8,123,2,,,,,,,,,,,
159978,8bac107c-e44b-49a3-8e1c-54263e593cf2,,,,,,F,,C,2014-09-02 00:00:00,Leaver,103,,,,,,,,,,,,
182473,c9265661-09f1-4cb3-9cde-fbe0cd2cd571,,,,,,F,,Leaver,2015-09-04 00:00:00,11,122,7,,,,,,,2,,,,
167229,e1a73b5c-ab37-43f8-a780-d52ace690b75,,,,,,F,,C,2014-09-04 00:00:00,10,118,,,,35,,,,,,,8,
179163,7fe1afe8-0d2e-419a-a952-eba55ae420bd,,,,,,F,,C,2015-09-03 00:00:00,8,132,5,3,,,,,,,,,2,
135547,33eeaeae-d938-44eb-9a16-a4ea97501793,,,,,,M,,Leaver,2014-09-03 00:00:00,10,113,7,,,,,,,,,,,
145748,48c0a8fe-11bb-475b-bcc0-af53f91c6c3e,,,,,,F,,C,2014-09-03 00:00:00,10,130,10,,,,,,,,,,,
162673,f803b4d1-369a-4d10-a49d-84b903d743ca,,,,,,M,,C,2015-09-03 00:00:00,8,127,1,,,,,,,,,,,
