Deprivation indicator - IDACI score,DfE Establishment Number,Is the pupil disadvantaged?,Is the pupil looked after?,KS2 English PS,KS2 English TA level,KS2 English level (finely graded),KS2 Mathematics TA level,KS2 Mathematics level (finely graded),KS2 Maths PS,KS2 Prior Band,SEN,UPN,KS2  ENGLISH (KS2),KS2  MATHEMATICS (KS2),KS2 APS (VA),KS2 APS cubed,KS2 APS squared,KS2 ENGLISH TA,KS2 English PS deviation,KS2 MATHEMATICS TA,KS2 Maths PS deviation,KS2 Reading PS,KS2 Reading TA level,KS2 Reading level (finely graded),KS2 mathematics (finely graded)
0,705004562,0,0,27,3,4.83,3,5.67,29,3,N,32ee4525-9c48-4ae2-a053-733daa6c7e33,,,,,,,,,,,,,
0,824800888,0,0,4,3,5.13,4,,4,4,N,3cad0e0b-1f96-4309-8072-7e1fa4609574,,,,,,,,,,,,,
0,802817862,0,0,28,5,5.03,5,4.38,28,2,N,6b832f71-ff58-48b0-91a1-deecf49c4040,,,,,,,,,,,,,
0,730011747,0,0,11,2,5.65,,4.09,12,1,N,85a1b4e8-472c-4ff0-8c42-5aba1cedbd4e,,,,,,,,,,,,,
0,604370865,0,0,17,4,5.06,5,5.75,19,3,N,a79491fb-5d49-4361-afcf-ecf4742eb733,,,,,,,,,,,,,
0,796690569,1,0,20,5,4.52,4,,21,3,N,71fc243d-12ee-484f-8db3-6f85ae118e57,,,,,,,,,,,,,
0,695006781,1,0,26,4,5.39,3,2.5,25,3,N,94685a33-7e20-4a80-8142-b1cc24e7297f,,,,,,,,,,,,,
0,683199040,0,0,9,,5,,5.5,8,3,N,2a4d3ef9-e016-40ae-a64e-fcb21b395e39,,,,,,,,,,,,,
0,716279260,0,0,19,5,5.35,,5.5,18,3,N,63c557ea-ab59-4020-b258-600bd0f3b013,,,,,,,,,,,,,
0,743371741,0,0,18,3,5.26,,4.53,19,2,N,1999e739-e57c-42c9-8554-b96bf5a93549,,,,,,,,,,,,,
0,744880038,0,0,29,4,4.69,4,0.5,32,2,N,74e923f1-b9cf-4485-aa50-895688f947ba,,,,,,,,,,,,,
0,760736371,0,0,20,,5.03,5,5.67,24,3,N,6bb7f934-f0d1-4013-ae87-c0642831ecf1,,,,,,,,,,,,,
0,644490526,0,0,30,4,3.22,4,4.22,28,1,K,144b9485-e132-42db-8062-623c796f37bf,,,,,,,,,,,,,
0,601335940,0,0,20,4,5,4,4.78,21,3,N,58586ef8-fc0d-4fd6-8c31-74d954303908,,,,,,,,,,,,,
0,820716395,1,0,33,5,3.56,4,4.03,32,1,N,40890c64-6f95-4d7e-9ae3-b5c1d20aaada,,,,,,,,,,,,,
0,766295836,0,0,28,4,5.23,4,5.29,31,3,N,eadb041e-e69e-4705-a995-b0b14ad7249f,,,,,,,,,,,,,
0,715832730,0,0,33,4,3.39,4,3.86,32,2,N,0db8e6d3-7308-4782-aeb9-cd837827b696,,,,,,,,,,,,,
0,551997493,0,0,32,3,4.1,5,5.71,34,2,K,7d13a6a2-2b3c-433c-ba27-b2c6b7bebb5d,,,,,,,,,,,,,
0,709603912,0,0,34,5,5.48,5,0.5,33,2,N,b92d26d4-ad00-4600-9a22-2227dbde9129,,,,,,,,,,,,,
0,718213498,0,0,31,5,5.39,5,5.54,32,3,N,25e14dcf-6812-4651-a060-ea5c7512d3c5,,,,,,,,,,,,,
0,811493201,0,0,25,4,4.76,5,5.13,22,3,N,201367c6-26d6-4ec8-bc24-e1d9bcdf3642,,,,,,,,,,,,,
0,740920499,1,0,25,2,3.89,2,4.22,24,1,N,b3e47c41-399a-4239-ba10-f8335f3cef90,,,,,,,,,,,,,
0,818022856,1,0,26,4,4.72,4,4.75,26,2,N,d3222dd2-e14d-482f-be71-2de018a409c2,,,,,,,,,,,,,
0,778735673,1,0,26,4,2.5,5,5.38,26,2,N,01f527dd-2a46-451d-ac97-b3bddc464d06,,,,,,,,,,,,,
0,765571999,0,0,33,5,4.48,2,5.58,34,2,N,9cbf2fd9-9319-4ef0-abf7-4450bd6bf5c9,,,,,,,,,,,,,
0,817713600,0,0,31,5,5.42,4,5,31,2,K,d1dccd54-4604-43cf-b8f9-a095a0e2ada8,,,,,,,,,,,,,
0,626103901,1,0,35,4,3.89,5,4.22,35,1,K,11641ce2-0631-4d08-ada2-d9a1f8e58275,,,,,,,,,,,,,
0,762001039,0,0,23,,4.34,3,4.28,24,2,N,ba042bf7-4dfd-4ede-81c5-ae39d0aa2a79,,,,,,,,,,,,,
0,766059618,0,0,27,5,5,5,,29,4,N,bcb8c484-c40a-4a87-8a07-729e284caee1,,,,,,,,,,,,,
0,658285738,0,0,27,4,4.48,4,4.91,28,2,N,14d6f7d3-2121-4b12-bea5-d56e94fe7201,,,,,,,,,,,,,
0,779158192,0,0,29,4,4.14,3,3.5,27,2,N,38ba9ca9-103a-417c-8f93-c58f1558ba99,,,,,,,,,,,,,
0,654190839,1,0,20,4,3.83,4,4.28,18,2,N,01517d99-7d5d-49a8-ba14-e13b58951618,,,,,,,,,,,,,
0,711525625,0,0,16,,5.45,,3.93,13,2,N,6fc72ea0-c37a-4b51-b5cf-085807408494,,,,,,,,,,,,,
0,763179047,0,0,5,W,4.48,4,4.06,11,2,N,b909c09b-428d-40be-af27-f78cdbc59c18,,,,,,,,,,,,,
0,730328963,0,0,14,,4.14,4,5.71,18,1,N,a2d74942-a74b-481b-8919-b63307e3ecc0,,,,,,,,,,,,,
0,825188077,0,0,31,5,4.41,5,5.83,29,2,N,4aaf6bc8-e5b7-4be8-8587-ce34873b7fff,,,,,,,,,,,,,
0,730337096,1,0,15,3,5.26,4,2.5,17,3,N,33a6ad93-7337-4105-bb8d-f5e5f7302c54,,,,,,,,,,,,,
0,803153606,0,0,30,5,5.03,5,5.67,32,3,N,d1609e00-9680-460b-97f0-b4b86cfff4e0,,,,,,,,,,,,,
0,756425696,0,0,27,5,5.1,4,4.41,29,3,K,b30fd59e-2395-4f51-837d-4db93c999c6a,,,,,,,,,,,,,
0,789265777,0,0,25,5,5.23,5,4.63,25,4,N,c7f1aad0-41e4-4c62-bbd4-1676955b1ec6,,,,,,,,,,,,,
0,798195543,0,0,23,3,5.19,,4.31,19,3,N,331a516d-b99e-4f52-8d08-66ea9006c92a,,,,,,,,,,,,,
0,645991649,0,0,25,4,5.32,5,5.33,26,3,N,abbaeed5-17f6-4106-b0dd-afcf324935db,,,,,,,,,,,,,
0,822208499,1,0,30,5,4.24,5,4.53,29,2,N,f05da17f-f6ac-4299-9fdb-679abdacf707,,,,,,,,,,,,,
0,672232945,0,0,18,5,4.93,5,5.17,20,3,K,c89d7df4-75f3-4f0a-9c8c-ea33e8a6be5a,,,,,,,,,,,,,
0,716960659,1,0,12,4,4.52,4,5.17,19,3,N,dbf7c35a-3931-47f2-b6d7-3e2fc087ce01,,,,,,,,,,,,,
0,800789616,0,0,20,4,5.26,5,5.54,27,3,N,8bf76a55-80f6-46e6-9957-8f930f01b936,,,,,,,,,,,,,
0,653087935,0,0,26,4,5.55,4,5.29,26,2,N,c9afaadf-c376-4d31-8d54-24cea563bb98,,,,,,,,,,,,,
0,822848966,1,0,31,4,0.5,5,4.38,29,2,N,23214967-9049-46ac-ac5f-e99df163d294,,,,,,,,,,,,,
0,607064934,0,0,9,3,5.06,2,5.63,6,3,K,c61fda14-c805-4173-a366-1a013f2cc689,,,,,,,,,,,,,
0,772354183,1,0,21,4,4.28,3,4.66,20,2,N,6fc72ea0-c37a-4b51-b5cf-085807408494,,,,,,,,,,,,,
0,584213886,0,0,30,5,4.69,4,4.78,33,2,K,1178d8f6-9701-40a8-9a44-d7516f9240c8,,,,,,,,,,,,,
0,818516275,0,0,31,4,1.5,4,4.22,31,2,N,bca28dfd-169d-4a61-a12f-f32018943222,,,,,,,,,,,,,
0,747534839,0,0,26,5,4.97,5,,29,2,N,a0d14d34-f192-4cd9-87e1-8199f681461a,,,,,,,,,,,,,
0,708502480,0,0,33,4,4.14,5,4.5,32,2,N,14930fd7-0489-4e3e-a311-24e08bd352d1,,,,,,,,,,,,,
0,696759573,0,0,31,4,4.31,5,4.06,30,2,K,9ba3e531-411d-4dc1-a7de-c999cffd17c1,,,,,,,,,,,,,
0,468340719,1,0,21,3,4.17,,,21,2,N,80c6dcea-5baf-4f45-b1d6-3fe947aca6af,,,,,,,,,,,,,
0,812602478,0,0,28,4,4.41,5,4.41,29,3,N,4daf679e-215d-4e6d-8192-e314c2161a23,,,,,,,,,,,,,
0,791685506,0,0,31,4,4.93,4,4.81,31,3,K,395d0f9f-b96b-4282-ad9c-fa4c5b700b46,,,,,,,,,,,,,
0,795031267,0,0,28,5,4.48,4,3.61,27,3,N,d41ac5d9-ee23-4baf-a1a1-87324d800a37,,,,,,,,,,,,,
0,822167409,0,0,25,5,5,3,2.5,20,4,N,8a135924-3696-4585-891c-bb1ad01edf01,,,,,,,,,,,,,
0,729985626,0,0,21,4,5.13,,4.5,16,2,N,5da3d548-7d88-4f9e-88b5-d074cf53dd22,,,,,,,,,,,,,
0,682338845,0,0,28,4,4.28,3,5,25,3,N,79c4fb02-3ae4-44df-9563-085224ea7699,,,,,,,,,,,,,
0,732936040,0,0,25,4,5.39,4,4.91,24,2,N,6d932d69-4a60-4498-969d-0a6cca0c89b1,,,,,,,,,,,,,
0,715667507,1,0,23,4,5.42,4,4.47,17,3,N,4f8ff437-a7e4-4934-8300-0d90bf223c13,,,,,,,,,,,,,
0,821990097,0,0,19,4,5,5,5.54,21,3,N,72debb61-1368-493c-8315-fc45b5f61e0b,,,,,,,,,,,,,
0,526159060,0,0,13,,5.26,4,5.38,12,3,N,735866a1-2a3c-46cf-a34d-4bc0168a6b96,,,,,,,,,,,,,
0,614266169,0,0,13,,4.41,1,4.16,17,2,K,e8e16535-bdf2-4b9e-9ee8-0c93cbd35977,,,,,,,,,,,,,
0,758959585,1,0,29,3,5.71,,3.79,27,1,N,dc26e8b0-e5a9-4a85-a8e7-18471d5caca2,,,,,,,,,,,,,
0,816116120,0,0,32,5,4.21,4,5.83,31,2,N,d7fe0ec2-1042-40cd-93b4-d121b34ff53d,,,,,,,,,,,,,
0,676414671,0,0,32,5,3.83,5,1.5,33,2,N,deea77f6-e1aa-4762-a765-de4a2ccd21c1,,,,,,,,,,,,,
0,700887670,1,0,33,4,4.03,4,4.72,33,1,N,682320d8-9d19-4167-b6b9-a04b7807525c,,,,,,,,,,,,,
0,752864258,0,0,8,,5.29,,2.5,9,3,N,740b1d97-dc12-4044-8a26-0bf8bb8958e9,,,,,,,,,,,,,
0,679912282,0,0,24,4,4.66,4,5.79,28,3,N,ffd295d7-b57b-40b7-80c9-6698993cc227,,,,,,,,,,,,,
0,772859909,0,0,35,4,5.81,3,3.29,35,1,N,8e9e4f4c-eaac-4b58-8b36-ca91b1da8fea,,,,,,,,,,,,,
0,811499506,0,0,20,4,,5,5.5,21,3,K,30c8cb28-d981-4f26-ba13-ced28a70620e,,,,,,,,,,,,,
0,670622000,0,0,25,4,4.83,5,5.75,27,3,K,658bfef9-a05a-4d2d-aef7-861e22c2145b,,,,,,,,,,,,,
0,823983124,1,0,20,4,5,5,,24,4,N,350fa419-03cc-47a0-a807-42352e9f3e23,,,,,,,,,,,,,
0,806342227,0,0,20,3,5.45,3,2.5,23,3,N,d5b8b14d-4488-44a6-9ad9-058c9f5f7a97,,,,,,,,,,,,,
0,768400954,1,0,34,5,5.52,5,4.16,35,1,N,dd13f287-ea8d-4b93-be92-30ec2d3617c2,,,,,,,,,,,,,
0,786277087,0,0,26,4,4.79,4,4.53,25,3,N,899792dc-65b6-4508-9a2f-4fb12f735e0f,,,,,,,,,,,,,
0,801998042,1,0,31,5,4.97,5,4.88,31,3,N,f3cfee33-b24a-4ab5-912f-578eed3c9e33,,,,,,,,,,,,,
0,817004944,0,0,16,4,5.29,2,4.75,8,3,N,7953e0c3-eaf9-4889-8cde-32f7b4bbb691,,,,,,,,,,,,,
0,783819940,0,0,25,3,5.23,5,5.88,29,3,N,24335867-e72f-4762-96d7-ad2ed45951cc,,,,,,,,,,,,,
0,674912041,1,0,26,3,4.21,5,5.21,27,1,N,af435791-8f8c-4232-add7-0d358b93e6b5,,,,,,,,,,,,,
0,757392122,0,0,20,4,5.16,4,5.63,20,2,K,33ac0eca-cb88-46c2-ab7a-545534fa7cdf,,,,,,,,,,,,,
0,707476270,0,0,17,5,5.32,4,5.17,21,3,K,38ba9ca9-103a-417c-8f93-c58f1558ba99,,,,,,,,,,,,,
0,695499701,0,0,26,5,5.16,4,5.46,27,3,K,9ef883eb-649f-4896-9b96-a0e3f2fdb61f,,,,,,,,,,,,,
0,696015223,0,0,28,5,5.32,5,5.13,28,3,N,d6b6ae9b-4387-4bf4-8bb2-af1ac4b4f410,,,,,,,,,,,,,
0,744436345,0,0,16,4,5,4,,22,4,N,68c9c9f3-2aab-4021-9172-7ac56ffea162,,,,,,,,,,,,,
0,683078069,0,0,24,3,4.24,4,5.17,24,2,K,f5936939-e780-4602-b794-74eda078ed60,,,,,,,,,,,,,
0,778771210,0,0,35,6,4.93,2,4.38,35,2,N,e590553d-e66d-4400-8cb0-87c468229426,,,,,,,,,,,,,
0,753528754,0,0,0,,5,,5.04,0,3,N,edeef4bb-10b6-45bf-af1d-0eabc071f486,,,,,,,,,,,,,
0,734170424,1,0,34,5,4.83,5,4.03,34,2,N,c7ab55a3-3e4e-484e-a3b8-3aa1ae5a0edd,,,,,,,,,,,,,
0,756513494,0,0,35,6,5.55,5,4.91,35,1,N,aa81afdc-5635-4f39-9bee-eccee5150cf1,,,,,,,,,,,,,
0,755946131,0,0,15,4,5.19,4,5.46,16,4,N,af1b14aa-e5b8-4e23-ba05-7fe9e6f4cbac,,,,,,,,,,,,,
0,711782896,0,0,24,4,5.1,4,5.63,23,3,N,aaaaf07f-e561-4bf7-9ffa-090d87779348,,,,,,,,,,,,,
0,715256618,0,0,28,4,4.59,4,5.83,29,2,N,41a6e541-45e3-45e1-995d-59e32ba765a1,,,,,,,,,,,,,
0,749545612,1,0,27,4,4.76,3,4.81,23,1,N,6d68c153-883b-4400-a2b4-8fd9b4c8528d,,,,,,,,,,,,,
0,733495647,0,0,28,4,5.19,5,5.63,24,3,N,9ab92bdc-25c8-4e3a-a1c7-3597dde84bdf,,,,,,,,,,,,,
0,802193092,0,0,31,5,5.39,5,4.56,26,3,K,6e4cdec9-815e-46e9-8b88-d5488f04e6ba,,,,,,,,,,,,,
0,813090621,0,0,34,W,,5,5.13,34,4,N,b9e13f63-8eb1-4ea0-9bb2-62faba0a2d77,,,,,,,,,,,,,
0,814089770,0,0,34,2,4.55,5,4.69,35,3,N,d6010eb2-cb1f-495e-9210-67116db3759b,,,,,,,,,,,,,
0,791676449,0,0,24,5,,5,,24,4,N,8cf8ff93-d924-4553-a3af-b5adf4d0eca5,,,,,,,,,,,,,
0,806085575,0,0,29,5,4.07,5,4.69,27,3,N,5ced54cc-8b6b-41ba-b4f9-e99eadb11f9f,,,,,,,,,,,,,
0,752558733,0,0,33,4,2.89,,5.05,33,1,N,a578e2d2-91de-4c23-99c3-ac187f680c42,,,,,,,,,,,,,
0,794225815,0,0,27,5,4.79,5,5.13,25,3,N,94672113-7407-4c79-a03a-f469acb2bd1d,,,,,,,,,,,,,
0,696400757,0,0,15,4,5.42,,5.29,10,2,K,563059c4-9649-4f37-81b3-01dcd7eaacc8,,,,,,,,,,,,,
0,737118307,0,0,23,4,5,6,3.61,20,2,N,0d5b7234-d12d-4308-8951-cdabc8e87724,,,,,,,,,,,,,
0,640414350,0,0,22,4,4.38,4,5.29,26,3,N,23ee5ec9-0e6f-4cad-9429-e80c53cc3eb7,,,,,,,,,,,,,
0,715410221,0,0,29,4,5.29,4,5.5,28,3,N,035d9d2f-b7f1-435c-9ba0-d069f704bbd3,,,,,,,,,,,,,
0,795080487,0,0,35,2,4.69,2,4.56,35,2,N,6486f49f-591a-41d4-b51c-2bef58396651,,,,,,,,,,,,,
0,822836682,0,0,24,5,4.72,4,4.91,22,3,N,1a0cefcb-24d3-4fb7-8619-4b3f55d09c55,,,,,,,,,,,,,
0,792914792,1,0,9,,5.06,,5.67,8,3,N,b66b005c-b07f-484c-9d19-375c2df12787,,,,,,,,,,,,,
0,761377102,0,0,29,4,5.81,4,4.5,29,1,N,2f0c6aa4-e4b1-4d5a-bde6-7a8e366ba3c1,,,,,,,,,,,,,
0,635860699,0,0,31,5,5.58,4,4.31,29,1,N,6c218364-e804-4e7f-a33e-62636d7dd6b1,,,,,,,,,,,,,
0,723506795,1,0,19,4,5.52,5,2.5,18,3,N,db3b027f-5a65-4129-9a32-a896d305e3bb,,,,,,,,,,,,,
0,695053941,0,0,24,4,5.35,5,5.58,30,3,K,10e115d4-699c-443b-8681-533f828bf4dd,,,,,,,,,,,,,
0,656422850,0,0,32,5,3.72,5,3.61,34,1,N,9f97169b-3ab8-421b-a05b-8971fcdcde5e,,,,,,,,,,,,,
0,629541258,0,0,27,5,5.29,5,5.5,27,3,N,7f27626f-456b-4123-b015-781d82f24a5b,,,,,,,,,,,,,
0,712940912,0,0,21,4,5.29,4,5.13,21,3,N,931f4f0c-652c-45a9-9ba7-10f99f165ea2,,,,,,,,,,,,,
0,641005315,1,0,25,4,4.9,3,5.13,28,3,K,e1e5c852-a7b8-4877-bd4c-473207077754,,,,,,,,,,,,,
0,759841077,0,0,30,5,5.03,5,,28,2,N,2632f8f0-ebdb-4ca3-b416-4f0f5a0278b4,,,,,,,,,,,,,
0,819316900,0,0,21,4,5.32,4,5.29,23,3,N,a7e76254-41b4-4fd4-81d8-1948a6e7e1c7,,,,,,,,,,,,,
0,821464918,0,0,34,5,4.52,5,4.94,34,3,N,fa3967f9-0a0d-4363-97c3-b075b9f0d0c1,,,,,,,,,,,,,
0,553481895,0,0,33,5,3.83,4,4.16,33,1,K,9339409e-cc0c-481f-8a96-c683bed853e0,,,,,,,,,,,,,
0,781695443,1,0,27,3,3.94,4,4.25,28,2,N,cc0e57ec-7328-4450-aabd-42f1c68e4cdc,,,,,,,,,,,,,
0,820003302,0,0,23,4,4.79,,5.38,27,3,N,047e086d-2cf7-4094-8561-2da4dcd82332,,,,,,,,,,,,,
0,597978158,0,0,33,4,4.52,4,4,29,1,N,bd9c61c7-2dc0-40af-918e-a4cf77e4a678,,,,,,,,,,,,,
0,747680880,1,0,29,4,5.19,3,5.79,29,2,N,6276ac47-e68d-461a-870b-d8cd319480f8,,,,,,,,,,,,,
0,779553903,0,0,32,4,5.65,5,1.5,31,2,N,79bf3cc7-8e04-41f6-953a-64203828eb0e,,,,,,,,,,,,,
0,773900725,0,0,34,4,4.45,5,3.46,33,2,N,cfe42cbb-100e-4a6e-8dbb-2525e7f78d41,,,,,,,,,,,,,
0,732968609,0,0,22,,5.26,4,4,25,2,K,d8ace671-ec73-4899-a611-4d94943e0683,,,,,,,,,,,,,
0,726185245,0,0,8,3,2.5,6,3.61,7,2,N,fda9a137-50ce-4315-aff2-6d571f798361,,,,,,,,,,,,,
0,642268731,0,0,34,4,4.1,4,4.31,32,1,K,67d54da7-076e-49c3-98f4-256253e40fd7,,,,,,,,,,,,,
0,740544059,0,0,8,3,5.13,4,5.38,8,3,N,620bc18a-7be5-488a-a1d1-b1a9160a34a3,,,,,,,,,,,,,
0,684651752,0,0,30,5,0.5,5,3.96,29,2,N,7259a461-fd0b-4db8-9702-67224b72cf4c,,,,,,,,,,,,,
0,684326119,0,0,23,5,4.66,5,4.63,18,3,N,31bda129-59ae-42d7-936e-8b89cbca6389,,,,,,,,,,,,,
0,726771216,0,0,18,4,4.07,6,5.58,15,2,K,ed0a5f5b-f969-47c2-bd2e-a53fc28fc6a2,,,,,,,,,,,,,
0,594966115,0,0,21,5,4.38,4,5.83,18,2,K,f0df9e8e-1502-4529-b7b8-82be9632bb23,,,,,,,,,,,,,
0,652100137,0,0,0,3,,,,0,4,N,75a795b6-182a-4e07-babb-ca876bfe57e0,,,,,,,,,,,,,
0,694102066,0,0,25,5,4.83,5,5,27,3,N,47befc77-cf5a-4e01-8845-47ba770ddc80,,,,,,,,,,,,,
0,671085437,0,0,14,3,5.23,4,5.54,9,4,N,7dd47b44-2a92-46f4-b396-2fe71b92f5d2,,,,,,,,,,,,,
0,712791457,0,0,23,5,4.62,5,5.38,24,3,N,3b9e1ebc-1c47-4fcd-ac55-7e81696b01d2,,,,,,,,,,,,,
0,664382817,1,0,23,4,5.35,3,4.75,18,2,N,69bfce62-f2fd-478b-9660-032349242dbe,,,,,,,,,,,,,
0,760314651,0,0,13,4,4.72,6,2.5,19,3,N,739166ee-d855-45d5-abe3-5a22a12cf619,,,,,,,,,,,,,
0,607900137,0,0,23,4,5.39,3,5.58,25,3,N,031a81fc-0522-4a4d-8707-64151d108473,,,,,,,,,,,,,
0,680008917,0,0,30,5,4.76,W,5.33,30,4,N,80c6cb70-bedc-45b0-8229-cbbfb7585250,,,,,,,,,,,,,
0,602649828,0,0,21,5,5,5,,24,4,N,70be423f-ae99-406f-a1bf-d4a3a317561c,,,,,,,,,,,,,
0,694392116,0,0,32,4,4.83,4,4.31,32,2,K,42cb1421-7f8d-4687-8b9b-1836262315e6,,,,,,,,,,,,,
0,772571121,0,0,30,5,4.55,5,5.17,31,2,N,b0e47877-53ea-4b6f-b1bf-866c4b9d2858,,,,,,,,,,,,,
0,747727937,0,0,33,5,4.69,5,5.21,32,2,N,c7fa2fd3-e5fb-4efe-8587-d14bfae5981a,,,,,,,,,,,,,
0,640605017,0,0,33,5,5.1,5,5.92,32,2,N,a72ad22d-b535-4a2e-9b72-e47861b0134f,,,,,,,,,,,,,
0,604925583,1,0,17,3,5.35,2,0.5,15,2,K,7a23135a-6007-4926-804a-913997210f8c,,,,,,,,,,,,,
0,754119233,0,0,30,5,5.42,5,5.29,29,2,N,b46d661a-c9f0-40f8-846b-b7c5186cbd2f,,,,,,,,,,,,,
0,626752707,0,0,1,6,,3,5.27,1,4,K,b74db6bf-a145-4f1b-bb18-4a6277dde1bb,,,,,,,,,,,,,
0,753298456,0,0,26,3,2.5,3,3.93,28,1,K,3485d8bf-1b5a-4e0d-b7ce-c54d416167ff,,,,,,,,,,,,,
0,749710554,0,0,28,5,4.93,5,5.08,27,3,N,8bcb2e7b-10bf-47c0-bf76-62ee379a9519,,,,,,,,,,,,,
0,711604230,0,0,30,5,5.32,5,5.5,31,3,N,794df750-086d-4aba-b2c3-166915d2e5e6,,,,,,,,,,,,,
0,787468550,0,0,33,4,4.45,5,3.43,33,2,N,9718c915-4b1c-4886-8eda-3dbcc92cff74,,,,,,,,,,,,,
0,710161931,0,0,25,5,4.76,4,5.5,27,2,N,17cfd565-464a-488e-a4ce-5010c5c9b144,,,,,,,,,,,,,
0,791426085,0,0,30,5,5,2,,30,4,N,64cb7f62-6b78-44b1-90a5-ca8745138842,,,,,,,,,,,,,
0,731983123,0,0,1,,5.61,6,3.96,2,2,N,5b2ba169-f3d4-462f-abfa-fe28949e6f8e,,,,,,,,,,,,,
0,716982906,0,0,23,5,4.48,5,5,23,3,N,9718c915-4b1c-4886-8eda-3dbcc92cff74,,,,,,,,,,,,,
0,594116072,0,0,34,3,5.61,4,4.44,32,1,N,8560f473-6665-47a2-b9ee-96b59de16910,,,,,,,,,,,,,
0,588651743,0,0,30,5,4.55,4,2.5,29,2,N,3c2565e5-7160-46ee-ac87-6f7bb5f2ca18,,,,,,,,,,,,,
0,725012162,0,0,16,4,4.97,3,2.5,19,3,N,42a560c4-6f7b-4cba-b178-57f293678c93,,,,,,,,,,,,,
0,573930364,0,0,14,4,4.83,4,5.46,16,2,N,fcea3c6b-4185-4c94-8505-539af9309c17,,,,,,,,,,,,,
0,804654627,0,0,30,5,5.03,5,5.88,31,3,N,93f8edf5-d13a-4e23-b869-e4bac24b0327,,,,,,,,,,,,,
0,739366003,0,0,12,,4.72,4,5.08,14,3,N,d38b9bc0-5220-48f5-827a-1afa87fa6596,,,,,,,,,,,,,
0,688203394,0,0,27,3,4.45,,4.13,25,1,N,7e12f871-c2e8-4207-996f-17d56dd088ea,,,,,,,,,,,,,
0,543273434,0,0,8,2,4.72,6,4.81,8,2,K,45f7f385-a304-48fb-826d-68d5e6592c36,,,,,,,,,,,,,
0,790454499,1,0,14,4,,3,5.54,16,3,N,238c758d-1fc6-4474-8754-506bdef03bf9,,,,,,,,,,,,,
0,703989779,0,0,20,4,4.86,,4.41,21,3,N,4788da51-896c-4cbb-8352-b71da9cdab40,,,,,,,,,,,,,
0,758204297,1,0,19,4,5.68,3,4.22,16,3,N,f95f6f5b-2f24-4d70-be5c-3049b80cb9c1,,,,,,,,,,,,,
0,649511534,0,0,31,5,5.55,4,5.92,31,1,K,68f548d4-dc8f-4aa8-be62-0e187db367b4,,,,,,,,,,,,,
0,731944698,0,0,25,5,5.23,5,,28,4,K,9363f789-d6c4-42e3-8df4-5bf8d2e99053,,,,,,,,,,,,,
0,748905335,0,0,14,4,5.23,3,5.33,16,4,N,c44c447a-bff9-41e5-86e8-b01a44578498,,,,,,,,,,,,,
0,783341280,0,0,30,4,3.94,3,4.31,30,3,N,24e3d319-c22d-4eef-8d7e-921bbf0f4357,,,,,,,,,,,,,
0,777255215,0,0,26,4,5.26,4,4.84,28,3,N,381abf6e-486d-4c04-b28f-df85ebd21f5a,,,,,,,,,,,,,
0,642518598,0,0,34,5,4.93,5,4.69,34,2,N,632976c8-31ae-430c-8852-b7f4ddaa77df,,,,,,,,,,,,,
0,765144100,0,0,14,4,4.9,2,4.31,20,2,N,a4f1769d-d7c6-460b-a309-69f2b52810e3,,,,,,,,,,,,,
0,780984676,0,0,14,3,5.35,6,5.33,16,2,K,78ca6545-dd1a-4b0c-a9dd-f3c350d9277f,,,,,,,,,,,,,
0,671056466,0,0,31,5,4.97,3,4.97,28,3,N,fac9a37e-8733-47c4-8b56-3fb2cb0b9936,,,,,,,,,,,,,
0,707240627,1,0,30,3,5.74,3,4.88,31,1,N,c2212c6c-f4ad-49e0-b46d-35621a15c31a,,,,,,,,,,,,,
0,678535260,0,0,27,5,4.9,5,5.71,26,3,N,056004ba-f7b6-4373-bae4-a2a990151ffc,,,,,,,,,,,,,
0,811503107,0,0,29,5,5.06,5,,28,2,K,21e1ac85-8c26-4a48-87ab-f695d9d30a15,,,,,,,,,,,,,
0,775978180,0,0,34,4,4.93,5,4.38,34,1,N,1e6886bf-2f2a-42c3-9174-3e27e72037b6,,,,,,,,,,,,,
0,652660852,0,0,19,2,4.48,3,4.91,19,2,N,32484cef-b2c3-4ffd-ba21-44064e1e3826,,,,,,,,,,,,,
0,762617665,0,0,29,4,,5,,30,4,N,664557b0-bdc4-43f4-91ed-a2324c4030b3,,,,,,,,,,,,,
0,682448101,0,0,24,4,5.45,4,5.58,23,2,N,a1b067ee-bded-42a2-9e08-34757fd452ed,,,,,,,,,,,,,
0,656135341,1,0,22,,5.03,3,5.29,21,2,K,8946765a-c3b1-4168-80a2-6297d2cc89ec,,,,,,,,,,,,,
0,552091655,0,0,31,4,4.21,5,3.57,31,1,K,dc1ef1f4-3731-4389-8414-01dcf0a4b2f3,,,,,,,,,,,,,
0,682940149,0,0,30,4,5.03,5,5.04,30,3,N,d4cc94ad-b9a0-4b80-97af-b1197a78c341,,,,,,,,,,,,,
0,664391346,0,0,27,4,5.13,3,4.94,24,3,N,4bec42b1-caf9-4b9b-81c3-175d2830f9b6,,,,,,,,,,,,,
0,662058972,1,0,30,4,3.67,5,4.06,33,2,N,5954bcca-7358-4800-9722-44e5cc916a8c,,,,,,,,,,,,,
0,796533907,0,0,32,5,5.65,5,4.41,33,2,N,f76422b7-74c7-4fd3-8436-d9549acbca28,,,,,,,,,,,,,
0,640255060,0,0,18,4,4.34,4,5.5,17,3,N,bbf5598c-9b7f-44fb-9cb2-13d072addbde,,,,,,,,,,,,,
