Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,Ethnicity,Language,SENprovision,SENNeed1,SENNeed2,SENunitIndicator,ResourcedProvisionIndicator,UniqueLearnerNumber,Postcode,SAON,PAON,Street,Locality,Town,AdministrativeArea,postTown,AddressLine1,AddressLine2,AddressLine3,AddressLine4,AddressLine5,NativeID,FSME on Census Day,Age
92842,732fc49c-8cf8-4bb9-ba6e-4c52656f6b1b,,,,,,M,,C,2013-09-02 00:00:00,8,AIND,ENG,K,,,,,,,,,,,,,,,,,,,,False,10+
216180,3b426fb4-915d-4c93-ab4a-f0273e8f8b6b,,,,,,M,,M,2017-09-01 00:00:00,7,MWAS,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
194109,ac6c8a15-ff5d-4057-acb7-3e7d365a6e13,,,,,,M,,C,2011-01-05 00:00:00,7,WBRI,URD,N,,,False,False,,,,,,,,,,,,,,,,False,13+
164537,c678e478-fdf0-4be9-bd70-d46f9315f0d3,,,,,,M,,C,2016-09-05 00:00:00,11,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,10+
179886,cb273236-c2a9-4855-83b2-fa18cdcbcc3f,,,,,,M,,C,2015-09-01 00:00:00,8,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,13+
241786,6bbe5d9f-145a-4a79-94ab-0e4c4673e039,,,,,,F,,C,2011-09-07 00:00:00,9,MWAS,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
84831,f4fc3812-0063-4cd0-a5c7-28e4db79f39d,,,,,,F,,C,2016-09-02 00:00:00,6,WBRI,POR,N,,,,,,,,,,,,,,,,,,,,False,11+
103585,59761e15-8b73-4c7c-99d4-2252688565d7,,,,,,F,,C,2014-09-04 00:00:00,6,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,False,18+
154783,2a9293af-3b3c-4de2-aafb-bb2ee3a75747,,,,,,F,,C,2014-09-04 00:00:00,7,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
138510,1c0e2e67-4a80-4b16-8f5f-6d4e6ba64f6e,,,,,,F,,C,2017-09-06 00:00:00,8,APKN,URD,K,SEMH,,,,,,,,,,,,,,,,,,,False,11+
117235,88f282ef-80c1-4d9b-ba3c-68196758ccc3,,,,,,F,,M,2016-01-11 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,True,12+
107410,03537e72-b841-4f2c-9069-2db0e3e09c44,,,,,,M,,M,2014-09-08 00:00:00,7,AOTH,TAM,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
124680,f4109742-e600-447c-a63a-cdbcfbfe3835,,,,,,F,,C,2015-09-02 00:00:00,7,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,10+
161757,f648a4ec-fe90-4efa-9a4f-fa206be3db33,,,,,,M,,C,2014-09-03 00:00:00,10,APKN,URD,N,,,False,,,,,,,,,,,,,,,,,False,17+
214211,48651aa1-344c-4f29-aa33-e9762f2b5556,,,,,,F,,C,2012-09-05 00:00:00,11,APKN,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,16+
222195,746dcb83-cb4a-40c5-9fd4-bc4556ce5780,,,,,,F,,C,2016-09-05 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
137690,7c81addb-16d5-4039-95e4-2c261b87a0e0,,,,,,M,,C,2017-09-05 00:00:00,10,AIND,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,12+
158660,66c08aee-290a-4bef-9dda-ebf46ef77267,,,,,,M,,C,2016-09-01 00:00:00,8,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
242702,418aac2d-1f0e-4f15-a992-7977be4ca34a,,,,,,F,,C,2016-09-05 00:00:00,10,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
184379,d4639a50-a08e-4410-a05c-9c1ee59ec73f,,,,,,F,,C,2016-02-22 00:00:00,8,WENG,URD,N,SPLD,,False,True,,,,,,,,,,,,,,,,False,17+
90630,d1866bf5-af66-449c-913a-4261c9de25a5,,,,,,F,,C,2016-09-01 00:00:00,7,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,11+
249630,95a60845-3515-4f81-9c54-4ee33e9124fc,,,,,,F,,C,2013-09-04 00:00:00,13,WBRI,URD,N,,,False,False,,,,,,,,,,,,,,,,False,16+
233772,ee72cc90-ef7b-4662-9550-e586d13c51df,,,,,,M,,C,2013-09-03 00:00:00,10,WBRI,ENG,N,,SLCN,,False,,,,,,,,,,,,,,,,False,10+
132736,71422124-bbbd-41b7-8916-a3a5ea170824,,,,,,M,,C,2015-09-07 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
185775,ecf0d089-3425-4ba3-bc50-1225243d802f,,,,,,M,,C,2014-09-05 00:00:00,12,MWBC,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,15+
200062,c56906ca-f812-4d66-949d-9f2f9b290bcc,,,,,,M,,C,2011-09-07 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
126862,cf679b7f-c377-42d2-9533-4fce5d2da0d7,,,,,,F,,C,2014-09-05 00:00:00,11,WENG,TEL,N,,,,,,,,,,,,,,,,,,,,False,14+
190315,74a76eb0-379f-4147-b9e2-d4d369d90905,,,,,,F,,C,2011-09-07 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
140869,1ecaaf12-049e-4161-8c7d-858275be9651,,,,,,F,,C,2015-09-03 00:00:00,7,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
252781,2307f0e4-5b95-4f86-8a70-f0d94a497dc7,,,,,,F,,C,2013-09-03 00:00:00,12,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
126843,2727b2c1-ba48-4631-bec0-47dcecaa27b1,,,,,,F,,C,2017-09-06 00:00:00,6,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
233251,f3787261-af37-4463-8aee-c143e954f378,,,,,,F,,C,2015-09-04 00:00:00,11,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,16+
205762,f81aae01-62f0-472b-823c-870959fbace2,,,,,,M,,C,2015-09-03 00:00:00,8,MOTH,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
113558,6b0fc3cc-d008-4b40-8334-2c7bbe50656e,,,,,,M,,C,2016-11-14 00:00:00,8,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,16+
199488,23e7659d-cd6c-42db-a284-b6f359957fe9,,,,,,M,,C,2015-09-04 00:00:00,11,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,11+
207276,e1e53647-35d1-420c-b95a-322786103a89,,,,,,F,,C,2014-09-03 00:00:00,11,WIRT,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
202877,3ac0c579-899b-41cc-bb64-462a0f9b6b7c,,,,,,F,,C,2014-09-01 00:00:00,7,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,13+
269602,bcf56f2f-9881-4cce-8bd7-e68b2e713831,,,,,,F,,C,2011-09-07 00:00:00,10,MWAS,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,10+
140430,68a47299-e249-438a-badd-95eabea6295d,,,,,,F,,C,2014-09-09 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
109730,d4850e59-d8ea-4807-8d64-23bff1e720ee,,,,,,M,,C,2012-09-01 00:00:00,6,APKN,URD,K,SPLD,,,,,,,,,,,,,,,,,,,False,13+
227386,6f7a1ce5-79de-44aa-b5b6-10bfbc2395e3,,,,,,M,,C,2014-09-03 00:00:00,10,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
160135,7b6eec2e-349f-48ab-b3bd-a472348ce274,,,,,,M,,C,2016-09-05 00:00:00,7,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,False,10+
178081,c96d5664-128d-4ff6-8534-f67996d73af0,,,,,,F,,C,2017-09-06 00:00:00,9,WENG,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
113431,4d84ca8c-bf0b-4f51-9030-fdd5072aee30,,,,,,F,,C,2015-09-03 00:00:00,7,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,12+
183257,8d72339d-260d-4535-b4f1-8f131073f26a,,,,,,M,,C,2017-09-07 00:00:00,12,APKN,URD,N,SPLD,,False,,,,,,,,,,,,,,,,,False,17+
132349,5bd74d14-f402-4e4f-b988-5c6b11731a7b,,,,,,F,,C,2010-09-02 00:00:00,10,MWBC,URD,N,,,,False,,,,,,,,,,,,,,,,False,14+
176187,9587cb74-cf3a-487e-be69-8421f63d411e,,,,,,M,,C,2016-09-05 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
159557,f7cc96dd-efe3-43ff-8175-e94528fc46c0,,,,,,F,,C,2017-09-06 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
213689,7854b4b8-3f8f-430b-ba7d-301260b34954,,,,,,M,,C,2016-09-01 00:00:00,11,WOTH,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
186569,5d08f362-3c55-4677-9848-9dfefe5570d2,,,,,,M,,C,2015-09-01 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
177046,07db7d26-295a-46fa-a4cb-d8d794de2ea8,,,,,,M,,C,2014-09-03 00:00:00,13,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
246017,9cfd59f6-7d85-4d25-8f0a-f525b5df94a3,,,,,,M,,C,2016-09-01 00:00:00,13,WBRI,ENG,K,,,False,,,,,,,,,,,,,,,,,False,16+
152597,7e688464-9c8c-4cef-8c77-939fc7b11613,,,,,,M,,C,2012-09-04 00:00:00,8,WBRI,URD,N,,,,False,,,,,,,,,,,,,,,,False,14+
150074,b03d2e5e-476b-47c9-ba07-762299bb02a7,,,,,,F,,M,2013-09-05 00:00:00,14,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,15+
124284,1d0d60a4-a3fa-4abc-bd97-2eb5ae69fc70,,,,,,F,,C,2017-09-06 00:00:00,12,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
137965,e5ffcf62-0143-4976-8acd-052c27450b8e,,,,,,M,,C,2015-09-01 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
157765,1a73007e-52c4-41a9-94bf-16e216de4f2a,,,,,,F,,C,2011-09-05 00:00:00,9,AIND,ENG,K,SPLD,,False,,,,,,,,,,,,,,,,,False,11+
98799,34c8d758-8c52-4f30-9e89-a1bc72c0ca34,,,,,,M,,M,2011-09-08 00:00:00,6,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
187669,62b60497-b680-49af-ae91-73e3811d2a82,,,,,,F,,C,2013-09-02 00:00:00,9,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,16+
135520,398b3441-299d-411b-94bf-69522e527516,,,,,,M,,C,2012-09-05 00:00:00,6,WOTH,URD,N,,,True,False,,,,,,,,,,,,,,,,False,11+
211051,bfc7534d-4549-44aa-82ed-c08d2b1f0f89,,,,,,M,,M,2013-09-05 00:00:00,13,WENG,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
185201,94f441a5-314c-420a-9a67-554c715481d7,,,,,,F,,C,2013-09-04 00:00:00,10,APKN,ENG,N,,,,False,,,,,,,,,,,,,,,,True,16+
246117,f754462e-fd35-4f7b-a728-8faa91f7913b,,,,,,F,,M,2014-09-05 00:00:00,13,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
198934,57176dbb-5a81-4b31-8456-80a08f80f1ec,,,,,,F,,C,2016-09-01 00:00:00,11,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
202248,e5b4fa2a-669f-487a-8cad-ea9784f5c881,,,,,,M,,C,2011-09-07 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
145632,74c5c6b8-2ccd-4dc4-bce7-4286887d7497,,,,,,F,,C,2014-09-04 00:00:00,12,WBRI,ENG,E,,,False,False,,,,,,,,,,,,,,,,False,16+
174718,6b3b6aea-5c38-4091-ba0f-028db4f00f52,,,,,,F,,C,2014-09-02 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
121819,c014603d-b82f-4fd6-8ae2-21cf001afb72,,,,,,F,,C,2014-09-05 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
103747,fb5823a8-db9f-4924-9dc2-059b491c5d64,,,,,,M,,C,2010-09-02 00:00:00,7,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,10+
207152,6363550c-c8f2-4e02-947a-d8857d085498,,,,,,F,,C,2015-09-03 00:00:00,10,APKN,ENG,K,SPLD,,True,False,,,,,,,,,,,,,,,,False,13+
149942,56761c9b-6356-45ac-9a60-e5956c65e189,,,,,,F,,C,2017-09-06 00:00:00,6,APKN,ENG,N,,SLCN,True,,,,,,,,,,,,,,,,,False,12+
218618,8f26f372-e1fa-4e43-a672-b52ba080dce1,,,,,,F,,M,2017-09-01 00:00:00,10,WBRI,ENG,N,SPLD,,,False,,,,,,,,,,,,,,,,False,14+
162199,e935beaa-0639-4119-88ce-bcb7bd044204,,,,,,F,,C,2012-12-03 00:00:00,8,AOTH,TEL,N,,,,,,,,,,,,,,,,,,,,False,15+
258175,b5036ce3-e2a6-4290-adf5-5f3194fc4b33,,,,,,M,,C,2014-09-10 00:00:00,11,WBRI,ZZZ,N,,,,,,,,,,,,,,,,,,,,False,15+
248016,2153160b-e9b9-4705-a3c2-048c17339a9a,,,,,,M,,C,2013-10-18 00:00:00,8,WOTH,ENG,K,,,True,False,,,,,,,,,,,,,,,,False,10+
176799,624c1328-90f0-4c79-a497-9d306146b34f,,,,,,M,,C,2011-09-07 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
177385,fdeb0fa4-d18b-4c15-83df-b8f7062d8542,,,,,,M,,C,2015-09-03 00:00:00,13,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,14+
148782,9b15c9be-3ef7-47c3-9698-2ce3af4e101c,,,,,,M,,C,2014-09-09 00:00:00,10,WBRI,ENG,K,SPLD,SLCN,False,False,,,,,,,,,,,,,,,,False,15+
215243,48fde28c-3a19-4c63-87f6-a6d018857371,,,,,,M,,C,2017-09-06 00:00:00,9,BAFR,ITA,N,,,,,,,,,,,,,,,,,,,,False,12+
138100,f1556e82-aec1-4b1d-9fac-0d9358f1acb8,,,,,,F,,C,2017-09-04 00:00:00,6,WOTH,URD,N,,,False,,,,,,,,,,,,,,,,,False,12+
170552,0930d1a2-1b4d-4d00-8db0-64214bff7253,,,,,,F,,C,2015-09-01 00:00:00,8,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,12+
219454,48b46111-8db5-4653-a7dc-f3a1664a2df0,,,,,,F,,C,2016-09-05 00:00:00,13,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,15+
210523,86c8527a-39fe-4fc9-97d4-8f2da048c015,,,,,,M,,C,2013-09-04 00:00:00,8,APKN,ENG,K,SLCN,,,False,,,,,,,,,,,,,,,,False,14+
126511,177bbb28-1daa-467f-abda-f9d31f3f3c45,,,,,,F,,C,2013-09-05 00:00:00,10,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
211141,bfa45030-a944-4e6d-ae78-02fd9ae03bea,,,,,,M,,C,2018-01-11 00:00:00,13,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
180152,3b11ffe5-2ac0-4e43-83a9-41ea9de07679,,,,,,M,,C,2012-09-06 00:00:00,10,WBRI,URD,N,,SLCN,False,,,,,,,,,,,,,,,,,False,14+
74742,052c3023-8d94-40e7-a8d9-abb9620bf337,,,,,,M,,C,2015-09-03 00:00:00,9,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,16+
88562,05459fa0-78ce-49fb-a77c-8485cc38e034,,,,,,F,,C,2012-09-24 00:00:00,6,AOPK,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
124336,6b0f62d9-b1c8-4e5e-8f72-8158eb1668eb,,,,,,M,,C,2013-09-03 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
139882,676a798c-1c3e-4abe-9dbf-78637d02a558,,,,,,M,,C,2013-09-05 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
192531,6e09129c-d6bc-462e-9723-279b0fb433fe,,,,,,M,,M,2015-09-03 00:00:00,9,AIND,URD,N,,,,False,,,,,,,,,,,,,,,,False,11+
261703,67e0cda1-2b42-4aae-8fb4-cd5ceeb39781,,,,,,M,,C,2016-09-01 00:00:00,8,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
265660,de91e263-963e-48f6-9913-98848b9d8a2d,,,,,,F,,C,2014-09-03 00:00:00,12,APKN,POL,N,,,,,,,,,,,,,,,,,,,,False,17+
271216,7a7ad1ed-03b7-4a6c-a252-c6ad8b6666a0,,,,,,M,,C,2017-09-06 00:00:00,14,WBRI,ENG,N,,SLCN,False,,,,,,,,,,,,,,,,,False,14+
78223,f927b8ff-1b73-4514-b86c-249de502eaaa,,,,,,F,,C,2017-09-06 00:00:00,7,AOTH,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
140608,9cc1b062-4221-4f6d-8ac2-cd0806d1a86c,,,,,,F,,C,2015-03-09 00:00:00,9,APKN,URD,N,,,False,,,,,,,,,,,,,,,,,False,15+
124653,b4e3b7eb-3838-4a43-bb1c-4207ee0c57c1,,,,,,F,,C,2015-09-28 00:00:00,11,AIND,URD,N,,SLCN,,,,,,,,,,,,,,,,,,False,17+
111376,add62f5c-d367-4400-a555-2b5ddc3dd5f9,,,,,,M,,C,2015-09-04 00:00:00,8,BAFR,ENG,N,SPLD,SLCN,,,,,,,,,,,,,,,,,,False,10+
117135,74b15a2d-d499-41e5-9092-52fd72497a4e,,,,,,M,,C,2015-09-01 00:00:00,9,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
240581,af54231f-c6e6-4197-8549-9da967e1f2d4,,,,,,F,,C,2015-09-03 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
221775,12bb55b8-8816-4a55-871e-06ba3064fb97,,,,,,F,,C,2017-09-05 00:00:00,11,APKN,ENG,N,,,True,False,,,,,,,,,,,,,,,,False,15+
180366,3fbfbf3e-7f71-4c16-81f6-560e82b3d5ea,,,,,,F,,C,2013-09-05 00:00:00,10,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,True,16+
207581,f3eacf96-a1e4-4725-8ab1-a4e70f9faa38,,,,,,M,,C,2017-09-04 00:00:00,10,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,17+
193463,256f82de-f906-404d-9f68-1204957b2f5a,,,,,,F,,C,2012-09-04 00:00:00,12,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,11+
254488,4c00db24-5617-46eb-a123-76c12cb373bc,,,,,,M,,C,2017-09-04 00:00:00,13,APKN,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,11+
217084,26cadea8-baae-400c-90c1-5bf26025a76e,,,,,,F,,C,2013-09-03 00:00:00,8,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
99430,98805ab7-18f8-45a5-bcba-11e39caf8e80,,,,,,F,,C,2013-09-04 00:00:00,9,WBRI,ENG,N,MLD,,,,,,,,,,,,,,,,,,,False,16+
140060,c8faf55a-7f86-417a-98cc-65e9dda33c7a,,,,,,M,,C,2017-09-06 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
233077,d7750992-0a6b-4241-9ed7-2b34d57a3eb7,,,,,,M,,C,2013-09-04 00:00:00,10,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
237917,7d20d471-3e92-4ed8-9b6d-4896e1dae43b,,,,,,F,,C,2015-09-03 00:00:00,11,APKN,URD,N,,,False,False,,,,,,,,,,,,,,,,False,12+
191560,9e4b8e33-7a9f-487f-93c1-9e8c3aee1c3d,,,,,,M,,C,2014-09-05 00:00:00,7,AOTH,URD,N,,,,False,,,,,,,,,,,,,,,,False,10+
173914,3fb60d58-7811-4341-8593-3ca8513d2b61,,,,,,M,,C,2010-04-19 00:00:00,11,AOTH,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
250595,3ecbc59e-69c4-4a18-ad68-2fea9788e0c1,,,,,,F,,C,2014-09-04 00:00:00,12,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,14+
179378,7a5f7e9d-41d9-44d1-b8e2-1afa4085a058,,,,,,F,,C,2011-09-06 00:00:00,13,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,10+
182443,a3b71a0b-199b-4f1a-ab27-9c90195946de,,,,,,F,,C,2014-09-01 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
185409,213a4bcf-8d4c-4b2b-98e8-7faf25b23570,,,,,,F,,M,2016-09-01 00:00:00,12,AIND,ENG,K,SPLD,,False,False,,,,,,,,,,,,,,,,False,18+
171889,e51ef580-0a47-4bcc-b47e-f374c49893c3,,,,,,F,,C,2016-09-05 00:00:00,12,WBRI,ENG,N,,,False,True,,,,,,,,,,,,,,,,False,16+
161961,be01573c-ff9c-48e0-8090-962e7671dbb8,,,,,,M,,C,2011-09-07 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
131373,c599aabb-090f-4303-a6ea-2e28222687c2,,,,,,M,,C,2013-09-30 00:00:00,8,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
157468,9a5b1cb1-96d3-4f90-be67-823d9f90c074,,,,,,F,,C,2014-09-04 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
181343,ee216044-becc-4b77-8785-266dc4765cf8,,,,,,M,,C,2016-09-01 00:00:00,7,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,12+
140245,1496f920-55bb-4829-85ce-24573649479a,,,,,,F,,C,2013-09-03 00:00:00,11,WOTH,ARA,N,,,,,,,,,,,,,,,,,,,,False,14+
108726,09a7fdbe-3e50-4c95-b450-9fcea3168674,,,,,,M,,C,2016-02-01 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
197882,6c60f07b-38f1-4253-9531-2c1c14c5257b,,,,,,M,,C,2016-09-05 00:00:00,7,WBRI,ENG,N,,SLCN,False,,,,,,,,,,,,,,,,,False,15+
191992,8b0b9ce0-ea82-445d-a82c-01173c3fb2e1,,,,,,F,,C,2014-09-01 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
163630,4c101c12-f777-4eb4-9023-4713dc3c8943,,,,,,M,,C,2015-04-15 00:00:00,9,MWAS,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
133373,cd62b7d9-12b1-466c-9c81-5c8643e0d7c7,,,,,,M,,C,2016-11-04 00:00:00,10,MWBA,ENG,K,SPLD,,False,,,,,,,,,,,,,,,,,False,12+
228059,cbddb56c-5e58-4d9f-9788-a3dc6abfde7e,,,,,,M,,C,2012-09-04 00:00:00,8,WOTH,ENG,N,,,True,False,,,,,,,,,,,,,,,,False,13+
146293,85cc0cfb-791a-45b0-817b-31ac60374d41,,,,,,F,,C,2016-09-05 00:00:00,7,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
236788,aada5885-276a-46aa-9210-8efec081c809,,,,,,M,,C,2017-02-20 00:00:00,9,AIND,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,15+
184963,b36bc879-c694-4d62-bb36-56f32d67a873,,,,,,F,,C,2017-09-04 00:00:00,8,WBRI,URD,N,,,,False,,,,,,,,,,,,,,,,False,15+
127635,780a5ef7-c762-4300-9d12-4fefef9c9e9f,,,,,,F,,C,2013-09-05 00:00:00,7,WBRI,ENG,N,,,False,True,,,,,,,,,,,,,,,,False,11+
165506,8610ff31-f261-4c19-9731-718883d1a1de,,,,,,M,,C,2014-09-04 00:00:00,9,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,True,10+
113635,07647501-39b0-4ab1-9313-8f0db3f6ef25,,,,,,M,,C,2017-09-05 00:00:00,9,BAFR,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,15+
226467,bc81d0dd-0cfb-4598-b7f7-9e0108a5e593,,,,,,M,,C,2017-09-01 00:00:00,10,WBRI,URD,N,,,,False,,,,,,,,,,,,,,,,False,17+
274222,c67fb16e-2930-4485-93fb-aaefda6be402,,,,,,M,,C,2011-09-09 00:00:00,7,WBRI,URD,N,,SLCN,,,,,,,,,,,,,,,,,,False,10+
110444,6d7493a6-240a-4bc2-963b-c509a803579d,,,,,,M,,M,2011-09-05 00:00:00,8,APKN,ENG,N,,SLCN,,False,,,,,,,,,,,,,,,,False,11+
235026,43957ffd-6daa-43c3-a692-5c92ce2a8b26,,,,,,M,,C,2016-09-05 00:00:00,10,APKN,URD,N,MLD,,False,False,,,,,,,,,,,,,,,,False,12+
71901,ed177981-576b-4909-8279-7dd6eb2ce7f9,,,,,,M,,C,2014-09-02 00:00:00,12,WBRI,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,15+
194801,35def1ff-7162-4db2-b6c1-88576f3f241b,,,,,,M,,C,2016-09-05 00:00:00,9,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,11+
181497,5b4f0424-74e2-49d3-8ad1-393912858bbf,,,,,,F,,C,2013-09-04 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
210651,3a948479-40c9-4586-a0c4-7a818f8f4713,,,,,,F,,C,2015-09-03 00:00:00,12,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
226715,3a485bb7-9018-4423-9c4b-caa140db7b27,,,,,,F,,C,2011-09-07 00:00:00,8,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,11+
148122,514bff9e-10ae-47d3-b3f2-d1d25d43f4b7,,,,,,M,,C,2017-09-07 00:00:00,11,WBRI,ENG,K,SPLD,SLCN,,False,,,,,,,,,,,,,,,,False,15+
176819,1be72018-a57c-4ed2-b0bc-445422dd8630,,,,,,F,,C,2016-09-05 00:00:00,10,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
186351,ca9237a3-bd83-4229-a320-6119d002286b,,,,,,M,,C,2016-09-02 00:00:00,12,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,13+
86224,79cb7591-aa99-46f8-8401-a667cf826201,,,,,,M,,C,2016-09-02 00:00:00,6,APKN,ENG,N,,,,False,,,,,,,,,,,,,,,,False,13+
258806,fcbe0204-66b1-463e-9deb-80c54f507bdb,,,,,,M,,C,2014-09-03 00:00:00,6,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,12+
106911,a044cd16-2d0d-4800-ba46-33560d15465c,,,,,,M,,C,2012-09-06 00:00:00,10,AIND,TAM,K,SPLD,SLCN,,,,,,,,,,,,,,,,,,False,15+
189466,08794781-09de-4c5b-ae37-5dc1205ef6ab,,,,,,M,,M,2013-09-04 00:00:00,12,OOTH,GUJ,N,,,,,,,,,,,,,,,,,,,,False,14+
171475,cc5798f4-72dc-4b1f-81f9-156be07c375f,,,,,,F,,C,2014-09-04 00:00:00,10,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
